spaltenindex,dicke_pixel
0,45
1,57
2,56
3,56
4,55
5,55
6,55
7,56
8,58
9,59
10,60
11,60
12,62
13,61
14,61
15,61
16,61
17,61
18,61
19,61
20,62
21,62
22,62
23,62
24,62
25,62
26,61
27,61
28,59
29,59
30,60
31,60
32,60
33,59
34,57
35,56
36,56
37,58
38,62
39,66
40,65
41,65
42,64
43,61
44,61
45,63
46,65
47,68
48,66
49,63
50,58
51,56
52,54
53,52
54,53
55,54
56,53
57,57
58,56
59,55
60,51
61,46
62,44
63,43
64,43
65,41
66,40
67,40
68,40
69,39
70,39
71,39
72,39
73,40
74,41
75,41
76,40
77,41
78,43
79,44
80,45
81,43
82,41
83,40
84,39
85,38
86,37
87,37
88,38
89,41
90,43
91,45
92,48
93,51
94,56
95,60
96,64
97,65
98,66
99,66
100,67
101,69
102,68
103,66
104,64
105,63
106,63
107,64
108,64
109,65
110,65
111,66
112,66
113,66
114,67
115,68
116,68
117,67
118,67
119,66
120,66
121,66
122,65
123,65
124,74
125,94
126,105
127,105
128,112
129,112
130,107
131,106
132,103
133,102
134,101
135,102
136,104
137,105
138,104
139,106
140,109
141,108
142,110
143,106
144,108
145,113
146,120
147,121
148,122
149,123
150,123
151,118
152,118
153,119
154,120
155,115
156,115
157,115
158,116
159,116
160,116
161,116
162,117
163,118
164,119
165,121
166,121
167,123
168,124
169,125
170,126
171,128
172,129
173,131
174,131
175,132
176,133
177,133
178,133
179,133
180,134
181,137
182,138
183,141
184,142
185,143
186,145
187,149
188,151
189,154
190,155
191,157
192,159
193,162
194,162
195,163
196,165
197,167
198,169
199,172
200,174
201,174
202,173
203,173
204,173
205,174
206,174
207,175
208,176
209,177
210,178
211,179
212,179
213,179
214,180
215,180
216,179
217,180
218,180
219,180
220,180
221,178
222,173
223,173
224,174
225,174
226,175
227,176
228,176
229,177
230,178
231,178
232,179
233,179
234,178
235,176
236,175
237,175
238,173
239,171
240,169
241,168
242,167
243,167
244,167
245,167
246,167
247,168
248,168
249,170
250,171
251,173
252,173
253,174
254,175
255,175
256,175
257,168
258,165
259,163
260,162
261,161
262,157
263,151
264,143
265,136
266,129
267,129
268,126
269,121
270,117
271,109
272,100
273,96
274,90
275,76
276,69
277,63
278,61
279,61
280,61
281,60
282,59
283,57
284,55
285,54
286,54
287,54
288,54
289,54
290,54
291,54
292,55
293,55
294,56
295,56
296,58
297,58
298,59
299,59
300,59
301,59
302,60
303,60
304,63
305,65
306,64
307,64
308,64
309,63
310,63
311,63
312,61
313,61
314,60
315,59
316,59
317,56
318,56
319,54
320,54
321,54
322,54
323,54
324,54
325,54
326,56
327,56
328,57
329,57
330,58
331,59
332,60
333,60
334,60
335,61
336,60
337,61
338,61
339,61
340,61
341,61
342,65
343,61
344,58
345,55
346,50
347,50
348,50
349,49
350,49
351,48
352,48
353,48
354,48
355,48
356,48
357,49
358,50
359,51
360,52
361,53
362,53
363,52
364,53
365,52
366,50
367,51
368,51
369,51
370,53
371,54
372,54
373,56
374,56
375,57
376,58
377,59
378,59
379,61
380,61
381,62
