spaltenindex,dicke_pixel
0,0
1,76
2,78
3,77
4,77
5,78
6,77
7,78
8,78
9,78
10,73
11,71
12,71
13,69
14,68
15,67
16,64
17,63
18,62
19,59
20,45
21,44
22,43
23,44
24,45
25,44
26,43
27,42
28,42
29,40
30,37
31,30
32,28
33,26
34,25
35,25
36,25
37,25
38,25
39,25
40,29
41,28
42,28
43,27
44,28
45,26
46,25
47,27
48,19
49,21
50,22
51,25
52,17
53,17
54,16
55,15
56,14
57,14
58,13
59,13
60,18
61,18
62,18
63,19
64,20
65,22
66,23
67,24
68,23
69,25
70,31
71,34
72,37
73,38
74,37
75,47
76,56
77,61
78,59
79,59
80,58
81,60
82,60
83,62
84,63
85,64
86,65
87,65
88,65
89,61
90,61
91,61
92,61
93,61
94,62
95,62
96,62
97,61
98,59
99,58
100,57
101,53
102,50
103,50
104,50
105,50
106,51
107,52
108,52
109,53
110,54
111,55
112,56
113,58
114,59
115,58
116,59
117,59
118,59
119,59
120,59
121,60
122,61
123,62
124,63
125,65
126,65
127,66
128,66
129,66
130,67
131,67
132,67
133,67
134,67
135,68
136,68
137,69
138,69
139,70
140,69
141,69
142,69
143,70
144,70
145,69
146,69
147,68
148,67
149,66
150,65
151,64
152,62
153,62
154,60
155,60
156,59
157,59
158,59
159,58
160,57
161,56
162,56
163,54
164,53
165,52
166,50
167,48
168,46
169,42
170,36
171,35
172,35
173,35
174,34
175,34
176,33
177,33
178,33
179,33
180,35
181,39
182,42
183,42
184,43
185,44
186,46
187,47
188,48
189,51
190,53
191,53
192,53
193,52
194,52
195,51
196,50
197,50
198,48
199,47
200,45
201,43
202,33
203,33
204,26
205,25
206,25
207,21
208,20
209,20
210,19
211,19
212,20
213,22
214,24
215,26
216,29
217,32
218,33
219,35
220,38
221,42
222,44
223,47
224,47
225,47
226,47
227,48
228,48
229,48
230,54
231,56
232,56
233,58
234,59
235,59
236,55
237,54
238,53
239,52
240,50
241,51
242,52
243,53
244,54
245,55
246,56
247,57
248,58
249,61
250,62
251,65
252,66
253,66
254,64
255,64
256,63
257,63
258,62
259,62
260,62
261,61
262,60
263,59
264,57
265,56
266,55
267,52
268,49
269,49
270,48
271,48
272,47
273,47
274,46
275,45
276,43
277,42
278,41
279,41
280,40
281,40
282,40
283,41
284,43
285,45
286,45
287,45
288,47
289,48
290,49
291,51
292,55
293,56
294,57
295,58
296,59
297,60
298,60
299,60
300,61
301,61
302,61
303,62
304,62
305,61
306,60
307,60
308,59
309,59
310,58
311,57
312,56
313,55
314,54
315,53
316,52
317,50
318,49
319,49
320,48
321,48
322,48
323,49
324,48
325,59
326,60
327,60
328,61
329,62
330,62
331,62
332,62
333,62
334,62
335,62
336,62
337,63
338,63
339,63
340,62
341,62
342,62
343,62
344,62
345,62
346,63
347,63
348,64
349,65
350,65
351,67
352,73
353,74
354,75
355,76
356,76
357,76
358,75
359,73
360,63
361,63
362,63
363,59
364,59
365,59
366,59
367,59
368,58
369,58
370,58
371,58
372,57
373,57
374,57
375,58
376,58
377,59
378,59
379,59
380,59
381,60
382,60
383,61
384,62
385,62
386,64
387,65
388,66
389,67
390,68
391,70
392,72
393,73
394,73
395,73
396,73
397,74
398,75
399,76
400,76
401,76
402,77
403,76
404,75
405,74
406,74
407,74
408,78
409,77
410,77
411,77
412,76
413,76
414,76
415,76
416,76
417,76
418,76
419,77
420,76
421,76
422,76
423,77
424,81
425,82
426,83
427,83
428,85
429,85
430,86
431,87
432,87
433,88
434,88
435,88
436,89
437,89
438,90
439,91
440,98
441,99
442,100
443,102
444,102
445,103
446,105
447,105
448,106
449,107
450,109
451,109
452,109
453,109
454,108
455,108
456,108
457,108
458,108
459,108
460,108
461,108
462,107
463,107
464,107
465,107
466,107
467,107
468,107
469,107
470,106
471,106
472,106
473,105
474,104
475,103
476,103
477,101
478,101
479,99
480,99
481,98
482,98
483,97
484,96
485,96
486,83
487,81
488,77
489,75
490,68
491,65
492,64
493,63
494,62
495,60
496,58
497,56
498,56
499,55
500,54
501,54
502,54
503,53
504,53
505,54
506,53
507,54
508,54
509,55
510,58
511,58
512,60
513,60
514,60
515,60
516,61
517,62
518,62
519,63
520,63
521,64
522,64
523,66
524,66
525,67
526,69
527,73
528,73
529,74
530,75
531,75
532,75
533,75
534,74
535,74
536,74
537,74
538,74
539,74
540,73
541,72
542,70
543,69
544,68
545,64
546,63
547,62
548,61
549,60
550,59
551,58
552,58
553,57
554,57
555,57
556,57
557,56
558,56
559,56
560,55
561,55
562,55
563,54
564,54
565,54
566,55
567,55
568,54
569,55
570,54
571,53
572,52
573,51
574,51
575,51
576,51
577,52
578,51
579,52
580,52
581,61
582,74
583,82
584,82
585,82
586,82
587,81
588,81
589,80
590,80
591,79
592,79
593,78
594,75
595,75
596,74
597,73
598,73
599,74
600,74
601,75
602,77
603,79
604,82
605,94
606,96
607,94
608,94
609,96
610,97
611,99
612,100
613,103
614,105
615,105
616,106
617,106
618,105
619,104
620,104
621,103
622,103
623,102
624,101
625,100
626,99
627,99
628,98
629,94
630,96
631,98
632,100
633,101
634,101
635,102
636,102
637,103
638,104
639,105
640,105
641,105
642,106
643,106
644,106
645,107
646,108
647,108
648,109
649,109
650,111
651,111
652,112
653,112
654,112
655,112
656,111
657,112
658,111
659,111
660,111
661,111
662,111
663,111
664,111
665,111
666,111
667,112
668,113
669,114
670,114
671,115
672,117
673,118
674,120
675,121
676,122
677,122
678,122
679,124
680,123
681,123
682,122
683,117
684,116
685,110
686,103
687,102
688,100
689,98
690,96
691,92
692,90
693,90
694,88
695,82
696,82
697,81
698,80
699,79
700,79
701,78
702,77
703,76
704,75
705,74
706,72
707,70
708,68
709,67
710,67
711,67
712,67
713,66
714,66
715,66
716,66
717,66
718,66
719,66
720,66
721,64
722,60
723,59
724,58
725,58
726,58
727,58
728,56
729,56
730,55
731,55
732,55
733,55
734,54
735,53
736,54
737,53
738,54
739,53
740,52
741,52
742,50
743,46
744,49
745,48
746,48
747,48
748,39
749,40
750,39
751,40
752,38
753,35
754,34
755,34
756,36
757,39
758,37
759,37
760,36
761,33
762,31
763,30
764,30
765,29
766,29
767,30
768,31
769,31
770,32
771,32
772,34
773,35
774,38
775,40
776,44
777,45
778,45
779,47
780,47
781,48
782,48
783,48
784,48
785,48
786,48
787,48
788,49
789,49
790,50
791,51
792,51
793,52
794,53
795,54
796,55
797,56
798,57
799,58
800,58
801,58
802,58
803,59
804,59
805,59
806,59
807,59
808,59
809,59
810,59
811,60
812,60
813,64
814,68
815,70
816,74
817,84
818,84
819,84
820,83
821,83
822,82
823,82
824,81
825,80
826,80
827,78
828,78
829,77
830,77
831,80
832,84
833,88
834,91
835,97
836,101
837,101
838,100
839,100
840,99
841,98
842,98
843,98
844,97
845,96
846,95
847,95
848,95
849,93
850,93
851,91
852,91
853,90
854,88
855,88
856,87
857,85
858,84
859,84
860,84
861,84
862,84
863,84
864,84
865,85
866,84
867,83
868,79
869,66
870,62
871,58
872,53
873,52
874,51
875,51
876,51
877,51
878,50
879,51
880,50
881,50
882,49
883,48
884,47
885,46
886,46
887,45
888,43
889,43
890,42
891,40
892,39
893,38
894,38
895,38
896,41
897,41
898,42
899,42
900,43
901,42
902,46
903,49
904,48
905,48
906,48
907,47
908,45
909,44
910,44
911,43
912,41
913,42
914,43
915,43
916,42
917,42
918,41
919,40
920,40
921,39
922,39
923,39
924,38
925,38
926,37
927,37
928,36
929,36
930,30
931,30
932,28
933,28
934,28
935,28
936,29
937,31
938,37
939,40
940,42
941,43
942,43
943,43
944,44
945,45
946,46
947,46
948,51
949,52
950,61
951,63
952,64
953,64
954,64
955,65
956,67
957,67
958,69
959,70
960,70
961,69
962,73
963,78
964,83
965,81
966,79
967,78
968,78
969,77
970,77
971,76
972,76
973,77
974,78
975,78
976,78
977,79
978,79
979,79
980,79
981,77
982,76
983,73
984,72
985,69
986,68
987,67
988,66
989,66
990,66
991,66
992,66
993,65
994,65
995,65
996,65
997,65
998,64
999,63
1000,62
1001,61
1002,60
1003,63
1004,65
1005,63
1006,64
1007,63
1008,62
1009,62
1010,62
1011,52
1012,53
1013,54
1014,55
1015,55
1016,56
1017,56
1018,57
1019,57
1020,57
1021,57
1022,57
1023,57
1024,58
1025,58
1026,58
1027,58
1028,58
1029,57
1030,57
1031,57
1032,58
1033,59
1034,60
1035,61
1036,63
1037,62
1038,62
1039,64
1040,66
1041,71
1042,71
1043,72
1044,72
1045,72
1046,68
1047,67
1048,65
1049,63
1050,63
1051,62
1052,61
1053,60
1054,61
1055,62
1056,61
1057,61
1058,64
1059,67
1060,71
1061,79
1062,82
1063,82
1064,83
1065,87
1066,88
1067,90
1068,94
1069,97
1070,98
1071,100
1072,109
1073,112
1074,113
1075,115
1076,116
1077,117
1078,114
1079,112
1080,111
1081,111
1082,109
1083,109
1084,109
1085,105
1086,103
1087,100
1088,95
1089,92
1090,91
1091,90
1092,89
1093,89
1094,87
1095,86
1096,85
1097,83
1098,82
1099,81
1100,80
1101,79
1102,79
1103,78
1104,77
1105,76
1106,75
1107,74
1108,73
1109,71
1110,64
1111,62
1112,61
1113,59
1114,59
1115,58
1116,58
1117,57
1118,57
1119,57
1120,56
1121,56
1122,56
1123,55
1124,53
1125,50
1126,50
1127,48
1128,45
1129,42
1130,37
1131,34
1132,34
1133,32
1134,25
1135,25
1136,25
1137,24
1138,24
1139,22
1140,19
1141,20
1142,19
1143,19
1144,18
1145,18
1146,16
1147,14
1148,8
1149,7
1150,7
1151,7
1152,7
1153,7
1154,7
1155,6
1156,4
1157,5
1158,7
1159,16
1160,31
1161,32
1162,31
1163,31
1164,27
1165,23
1166,24
1167,20
1168,19
1169,18
1170,20
1171,26
1172,29
1173,37
1174,43
1175,44
1176,45
1177,46
1178,50
1179,54
1180,59
1181,61
1182,68
1183,69
1184,69
1185,69
1186,69
1187,69
1188,69
1189,69
1190,69
1191,69
1192,69
1193,69
1194,69
1195,68
1196,68
1197,68
1198,61
1199,60
1200,59
1201,58
1202,59
1203,59
1204,60
1205,60
1206,60
1207,59
1208,57
1209,57
1210,56
1211,57
1212,56
