spaltenindex,dicke_pixel
0,68
1,67
2,67
3,66
4,66
5,65
6,65
7,65
8,65
9,64
10,58
11,57
12,52
13,47
14,47
15,47
16,47
17,48
18,49
19,49
20,51
21,52
22,53
23,53
24,54
25,59
26,65
27,78
28,82
29,88
30,91
31,92
32,92
33,93
34,94
35,94
36,94
37,93
38,93
39,93
40,92
41,89
42,89
43,84
44,81
45,80
46,80
47,77
48,75
49,76
50,77
51,77
52,78
53,81
54,78
55,79
56,80
57,80
58,82
59,82
60,79
61,78
62,73
63,70
64,66
65,65
66,64
67,62
68,60
69,57
70,57
71,58
72,58
73,58
74,64
75,65
76,68
77,67
78,75
79,75
80,75
81,75
82,74
83,74
84,75
85,82
86,81
87,79
88,80
89,79
90,80
91,83
92,84
93,85
94,85
95,85
96,86
97,88
98,89
99,90
100,91
101,91
102,91
103,91
104,91
105,91
106,90
107,89
108,89
109,87
110,87
111,86
112,86
113,87
114,87
115,88
116,86
117,85
118,82
119,74
120,69
121,68
122,68
123,68
124,67
125,66
126,65
127,65
128,65
129,65
130,66
131,67
132,68
133,69
134,69
135,70
136,70
137,71
138,72
139,72
140,72
141,71
142,70
143,70
144,69
145,67
146,66
147,65
148,64
149,65
150,65
151,55
152,54
153,51
154,51
155,51
156,51
157,52
158,53
159,54
160,55
161,55
162,55
163,55
164,55
165,55
166,57
167,57
168,58
169,58
170,58
171,59
172,60
173,60
174,59
175,60
176,59
177,59
178,59
179,59
180,60
181,62
182,62
183,63
184,64
185,65
186,66
187,66
188,68
189,70
190,72
191,74
192,75
193,78
194,86
195,87
196,89
197,90
198,91
199,92
200,93
201,93
202,94
203,94
204,94
205,95
206,95
207,95
208,96
209,97
210,96
211,94
212,93
213,91
214,90
215,89
216,87
217,87
218,86
219,86
220,84
221,84
222,85
223,89
224,92
225,94
226,95
227,95
228,95
229,93
230,93
231,94
232,95
233,95
234,95
235,96
236,97
237,99
238,101
239,105
240,108
241,109
242,109
243,110
244,111
245,112
246,113
247,113
248,113
249,113
250,114
251,114
252,117
253,119
254,119
255,119
256,121
257,121
258,121
259,121
260,121
261,120
262,119
263,118
264,118
265,118
266,118
267,117
268,117
269,117
270,116
271,115
272,115
273,116
274,116
275,115
276,114
277,113
278,112
279,113
280,112
281,113
282,112
283,113
284,112
285,110
286,110
287,109
288,109
289,108
290,108
291,107
292,106
293,106
294,105
295,104
296,104
297,103
298,102
299,100
300,96
301,95
302,93
303,92
304,91
305,90
306,89
307,88
308,88
309,88
310,87
311,88
312,87
313,88
314,87
315,88
316,87
317,87
318,85
319,84
320,83
321,82
322,79
323,71
324,67
325,64
326,59
327,53
328,49
329,48
330,47
331,47
332,48
333,48
334,50
335,51
336,55
337,57
338,59
339,59
340,60
341,60
342,60
343,59
344,58
345,58
346,57
347,56
348,56
349,56
350,54
351,53
352,53
353,52
354,52
355,51
356,51
357,51
358,50
359,51
360,51
361,51
362,51
363,52
364,52
365,52
366,53
367,54
368,55
369,56
370,58
371,59
372,61
373,62
374,63
375,63
376,64
377,64
378,64
379,64
380,63
381,62
382,62
383,62
384,60
385,60
386,59
387,59
388,58
389,59
390,59
391,60
392,61
393,61
394,63
395,63
396,63
397,63
398,63
399,64
400,65
401,68
402,69
403,70
404,71
405,71
406,72
407,72
408,73
409,73
410,75
411,73
412,72
413,72
414,72
415,71
416,70
417,70
418,69
419,66
420,66
421,66
422,66
423,65
424,65
425,64
426,65
427,64
428,64
429,63
430,62
431,61
432,60
433,60
434,60
435,61
436,61
437,60
438,61
439,61
440,61
441,61
442,64
443,65
444,65
445,65
446,65
447,70
448,70
449,69
450,68
451,66
452,65
453,65
454,63
455,57
456,54
457,51
458,50
459,50
460,50
461,51
462,51
463,50
464,49
465,49
466,52
467,56
468,56
469,56
470,56
471,56
472,56
473,58
474,59
475,61
476,62
477,63
478,65
479,66
480,67
481,69
482,70
483,71
484,72
485,73
486,73
487,73
488,73
489,73
490,75
491,75
492,75
493,76
494,76
495,77
496,77
497,76
498,77
499,75
500,75
501,75
502,75
503,74
504,74
505,73
506,73
507,73
508,72
509,72
510,70
511,70
512,60
513,58
514,57
515,57
516,57
517,57
518,57
519,57
520,56
521,56
522,55
523,55
524,53
525,51
526,50
527,50
528,51
529,51
530,54
531,54
532,53
533,52
534,51
535,50
536,49
537,48
538,44
539,37
540,35
541,33
542,33
543,32
544,33
545,33
546,34
547,38
548,39
549,44
550,47
551,50
552,50
553,49
554,49
555,48
556,47
557,48
558,49
559,50
560,51
561,52
562,54
563,56
564,57
565,57
566,58
567,58
568,58
569,59
570,60
571,60
572,61
573,61
574,61
575,61
576,61
577,60
578,60
579,60
580,60
581,60
582,60
583,60
584,60
585,60
586,60
587,59
588,59
589,59
590,59
591,59
592,59
593,63
594,64
595,65
596,65
597,66
598,66
599,67
600,68
601,69
602,70
603,73
604,73
605,74
606,74
607,73
608,73
609,73
610,73
611,73
612,73
613,74
614,76
615,77
616,77
617,77
618,76
619,76
620,75
621,74
622,73
623,67
624,66
625,64
626,63
627,58
628,56
629,55
630,54
631,53
632,53
633,53
634,53
635,54
636,55
637,56
638,56
639,57
640,56
641,54
642,53
643,52
644,57
645,58
646,61
647,63
648,66
649,70
650,74
651,74
652,74
653,75
654,75
655,75
656,75
657,75
658,76
659,76
660,77
661,78
662,79
663,80
664,85
665,88
666,91
667,94
668,97
669,97
670,97
671,82
672,82
673,81
674,80
675,80
676,80
677,80
678,79
679,69
680,62
681,60
682,56
683,52
684,49
685,48
686,47
687,45
688,44
689,44
690,44
691,44
692,45
693,45
694,44
695,43
696,43
697,43
698,43
699,43
700,43
701,43
702,48
703,50
704,52
705,56
706,56
707,57
708,56
709,54
710,53
711,52
712,52
713,53
714,55
715,57
716,58
717,59
718,60
719,60
720,61
721,60
722,60
723,60
724,60
725,61
726,63
727,64
728,66
729,67
730,62
731,62
732,62
733,62
734,62
735,63
736,67
737,66
738,65
739,63
740,62
741,62
742,62
743,61
744,60
745,59
746,58
747,57
748,56
749,55
750,55
751,54
752,52
753,51
754,50
755,50
756,50
757,50
758,49
759,48
760,47
761,47
762,45
763,44
764,43
765,39
766,36
767,36
768,30
769,28
770,29
771,30
772,31
773,30
774,30
775,31
776,37
777,45
778,45
779,46
780,45
781,52
782,51
783,54
784,58
785,58
786,53
787,59
788,59
789,61
790,62
791,64
792,65
793,66
794,67
795,67
796,68
797,67
798,68
799,68
800,69
801,69
802,70
803,71
804,72
805,70
806,69
807,68
808,67
809,67
810,64
811,63
812,64
813,64
814,64
815,65
816,66
817,67
818,67
819,69
820,70
821,71
822,72
823,73
824,74
825,74
826,75
827,75
828,75
829,76
830,76
831,76
832,76
833,76
834,76
835,77
836,77
837,77
838,77
839,77
840,76
841,76
842,76
843,76
844,69
845,67
846,66
847,66
848,66
849,65
850,65
851,63
852,62
853,61
854,60
855,59
856,67
857,71
858,75
859,75
860,75
861,74
862,74
863,73
864,71
865,71
866,70
867,70
868,69
869,66
870,64
871,61
872,60
873,60
874,59
875,59
876,58
877,58
878,58
879,58
880,59
881,59
882,59
883,58
884,57
885,57
886,57
887,57
888,56
889,56
890,56
891,57
892,59
893,62
894,63
895,63
896,64
897,64
898,66
899,67
900,68
901,76
902,78
903,83
904,84
905,84
906,85
907,87
908,90
909,90
910,90
911,90
912,89
913,88
914,88
915,89
916,89
917,90
918,90
919,89
920,81
921,76
922,70
923,67
924,66
925,65
926,63
927,62
928,61
929,59
930,57
931,52
932,49
933,48
934,48
935,46
936,45
937,44
938,41
939,40
940,40
941,39
942,39
943,38
944,38
945,38
946,38
947,37
948,37
949,36
950,36
951,38
952,42
953,42
954,41
955,41
956,42
957,51
958,55
959,56
960,56
961,56
962,56
963,56
964,56
965,57
966,57
967,57
968,52
969,45
970,44
971,41
972,40
973,39
974,39
975,38
976,37
977,35
978,35
979,39
980,42
981,44
982,47
983,52
984,60
985,63
986,64
987,64
988,66
989,66
990,66
991,65
992,64
993,63
994,62
995,62
996,61
997,60
998,60
999,62
1000,64
1001,64
1002,64
1003,65
1004,65
1005,65
1006,65
1007,66
1008,65
1009,65
1010,65
1011,66
1012,66
1013,66
1014,65
1015,66
1016,66
1017,65
1018,65
1019,63
1020,62
1021,60
1022,58
1023,58
1024,56
1025,55
1026,53
1027,50
1028,48
1029,47
1030,45
1031,45
1032,44
1033,45
1034,48
1035,48
1036,48
1037,47
1038,47
1039,46
1040,46
1041,45
1042,44
1043,44
1044,42
1045,41
1046,40
1047,40
1048,40
1049,40
1050,41
1051,41
1052,41
1053,41
1054,42
1055,42
1056,42
1057,43
1058,44
1059,44
1060,45
