W,total_columns,coverage,MAE,Bias,Std,CI95_lower,CI95_upper,MaxAbsError,image,threshold
2560,2560,1.0,500.0609375,500.0609375,77.78693681824883,497.0462643073116,503.07561069268843,831.0,2181_1_3 (5),0.15
2560,2560,1.0,986.297265625,986.297265625,69.38497973341379,983.6082146489179,988.9863166010822,1147.0,2181_2_1 (4),0.15
2560,2560,1.0,669.93046875,669.93046875,97.27434608862963,666.160550875809,673.7003866241911,1042.0,2181_3_1 (3),0.15
2560,2560,1.0,660.02109375,660.02109375,67.1943366865265,657.416942284534,662.625245215466,853.0,2181_3_2 (2),0.15
2560,2560,1.0,610.765234375,610.765234375,95.7406453022922,607.0547558724477,614.4757128775523,969.0,2181_3_2 (4),0.15
2560,2560,1.0,925.8453125,925.8453125,70.02506876448524,923.1314545406141,928.5591704593859,1093.0,2181_3_3 (1),0.15
2559,2560,0.999609375,295.4533020711215,295.4533020711215,77.53722445730952,292.4477189696783,298.45888517256475,783.0,2303_01 (4),0.15
2559,2560,0.999609375,251.52754982415007,251.52754982415007,61.928638746580376,249.12700387457738,253.92809577372276,560.0,2303_02 (8),0.15
2560,2560,1.0,546.9703125,546.9703125,67.87543974037442,544.3397645314465,549.6008604685535,800.0,2303_04 (3),0.15
2560,2560,1.0,586.433203125,586.433203125,62.240876918372116,584.0210255690994,588.8453806809006,888.0,2303_05 (4),0.15
2560,2560,1.0,538.905078125,538.905078125,91.89626211661718,535.3435906922382,542.4665655577619,1052.0,2303_06 (2),0.15
2560,2560,1.0,491.29765625,491.29765625,73.49103399292699,488.44947300556794,494.14583949443204,804.0,2303_06 (4),0.15
2560,2560,1.0,592.809375,592.809375,96.17079898377982,589.0822256678025,596.5365243321976,942.0,2303_08 (2),0.15
2560,2560,1.0,759.710546875,759.710546875,61.66942374802914,757.3205162839238,762.1005774660762,916.0,2303_08 (5),0.15
2560,2560,1.0,515.42734375,515.42734375,65.87684486454513,512.8742523653108,517.9804351346892,711.0,2303_10 (5),0.15
2560,2560,1.0,941.723828125,941.723828125,69.40718032685051,939.0339167533729,944.413739496627,1226.0,2303_12 (1),0.15
2423,2560,0.946484375,709.6124638877425,709.6124638877425,28.8929878971442,708.4614490416063,710.7634787338786,890.0,2303_12 (3),0.15
2560,2560,1.0,487.44296875,487.44296875,55.29122752412414,485.30012847082463,489.5858090291753,692.0,2303_14 (2),0.15
2560,2560,1.0,429.690234375,429.690234375,70.63532199065476,426.9527257344466,432.4277430155534,620.0,2303_14 (3),0.15
2560,2560,1.0,393.169140625,393.169140625,78.19781771652553,390.13854352940336,396.19973772059666,696.0,2303_14 (5),0.15
2560,2560,1.0,748.090234375,748.090234375,61.53258287857757,745.7055071229892,750.4749616270109,937.0,2303_18 (2),0.15
