spaltenindex,dicke_pixel
0,94
1,90
2,88
3,86
4,84
5,82
6,80
7,77
8,75
9,74
10,74
11,74
12,74
13,74
14,74
15,73
16,73
17,73
18,73
19,73
20,73
21,72
22,72
23,71
24,70
25,70
26,69
27,69
28,68
29,73
30,76
31,77
32,81
33,81
34,82
35,82
36,83
37,85
38,89
39,90
40,92
41,94
42,97
43,103
44,104
45,105
46,104
47,104
48,104
49,104
50,104
51,104
52,104
53,104
54,104
55,105
56,111
57,113
58,116
59,118
60,119
61,119
62,119
63,119
64,119
65,119
66,119
67,119
68,119
69,118
70,118
71,117
72,115
73,101
74,101
75,102
76,102
77,102
78,103
79,102
80,102
81,101
82,101
83,100
84,99
85,99
86,98
87,97
88,96
89,96
90,95
91,94
92,93
93,91
94,90
95,90
96,89
97,89
98,89
99,88
100,88
101,88
102,89
103,88
104,88
105,87
106,85
107,83
108,83
109,82
110,82
111,81
112,81
113,81
114,80
115,80
116,79
117,79
118,79
119,80
120,80
121,81
122,81
123,82
124,84
125,85
126,87
127,90
128,96
129,96
130,97
131,98
132,98
133,99
134,100
135,101
136,101
137,102
138,102
139,103
140,103
141,104
142,104
143,104
144,103
145,103
146,103
147,103
148,104
149,104
150,104
151,105
152,106
153,107
154,107
155,107
156,108
157,108
158,109
159,108
160,108
161,107
162,107
163,106
164,106
165,106
166,106
167,105
168,104
169,104
170,104
171,104
172,104
173,104
174,103
175,103
176,103
177,103
178,103
179,102
180,101
181,98
182,97
183,96
184,96
185,96
186,95
187,95
188,95
189,94
190,94
191,95
192,94
193,93
194,93
195,93
196,93
197,94
198,95
199,96
200,96
201,93
202,92
203,92
204,92
205,89
206,86
207,83
208,80
209,77
210,70
211,70
212,70
213,70
214,70
215,72
216,72
217,75
218,75
219,75
220,74
221,74
222,73
223,73
224,75
225,75
226,75
227,76
228,76
229,76
230,77
231,80
232,84
233,84
234,83
235,82
236,82
237,82
238,83
239,84
240,85
241,86
242,88
243,90
244,91
245,93
246,95
247,95
248,96
249,98
250,99
251,100
252,102
253,103
254,104
255,105
256,106
257,106
258,107
259,109
260,111
261,112
262,114
263,116
264,117
265,117
266,117
267,117
268,118
269,119
270,120
271,121
272,122
273,122
274,120
275,117
276,115
277,115
278,114
279,116
280,117
281,118
282,118
283,119
284,119
285,121
286,124
287,126
288,127
289,127
290,129
291,129
292,129
293,130
294,130
295,130
296,129
297,129
298,129
299,130
300,130
301,130
302,131
303,131
304,131
305,131
306,132
307,132
308,133
309,133
310,133
311,133
312,132
313,131
314,129
315,126
316,126
317,126
318,126
319,126
320,127
321,127
322,128
323,129
324,129
325,130
326,131
327,132
328,133
329,133
330,134
331,135
332,136
333,137
334,137
335,137
336,138
337,138
338,138
339,138
340,137
341,137
342,137
343,137
344,137
345,136
346,136
347,135
348,132
349,129
350,125
351,123
352,118
353,118
354,118
355,119
356,119
357,119
358,119
359,118
360,118
361,118
362,118
363,117
364,118
365,118
366,119
367,119
368,119
369,120
370,120
371,121
372,121
373,121
374,120
375,119
376,118
377,117
378,115
379,114
380,113
381,112
382,111
383,111
384,112
385,112
386,112
387,113
388,114
389,114
390,114
391,115
392,115
393,114
394,115
395,114
396,113
397,113
398,112
399,112
400,112
401,112
402,112
403,111
404,112
405,111
406,110
407,109
408,109
409,108
410,107
411,106
412,105
413,103
414,100
415,98
416,96
417,94
418,91
419,89
420,87
421,84
422,82
423,81
424,80
425,77
426,74
427,70
428,68
429,64
430,61
431,67
432,66
433,64
434,64
435,64
436,65
437,66
438,66
439,66
440,66
441,66
442,66
443,67
444,67
445,68
446,68
447,68
448,67
449,66
450,67
451,67
452,67
453,66
454,66
455,66
456,66
457,66
458,66
459,65
460,65
461,65
462,64
463,64
464,63
465,62
466,62
467,62
468,61
469,62
470,62
471,62
472,52
473,51
474,52
475,52
476,57
477,59
478,58
479,58
480,57
481,56
482,55
483,55
484,54
485,54
486,54
487,54
488,58
489,65
490,68
491,66
492,67
493,74
494,75
495,77
496,78
497,80
498,80
499,81
500,81
501,82
502,84
503,86
504,87
505,88
506,90
507,91
508,92
509,93
510,93
511,95
512,96
513,96
514,96
515,97
516,97
517,97
518,98
519,98
520,98
521,98
522,98
523,98
524,98
525,99
526,99
527,98
528,98
529,97
530,98
531,98
532,97
533,97
534,96
535,95
536,94
537,93
538,92
539,92
540,92
541,92
542,92
543,92
544,93
545,94
546,96
547,97
548,100
549,98
550,97
551,94
552,92
553,92
554,92
