spaltenindex,dicke_pixel
0,106
1,106
2,107
3,106
4,103
5,101
6,99
7,98
8,98
9,98
10,98
11,98
12,98
13,98
14,97
15,96
16,94
17,91
18,88
19,82
20,79
21,76
22,75
23,74
24,74
25,73
26,72
27,72
28,71
29,71
30,71
31,70
32,70
33,70
34,70
35,71
36,71
37,72
38,71
39,71
40,71
41,72
42,72
43,73
44,73
45,74
46,75
47,76
48,76
49,77
50,77
51,77
52,77
53,77
54,78
55,78
56,78
57,78
58,78
59,78
60,78
61,78
62,78
63,78
64,77
65,77
66,78
67,82
68,83
69,86
70,86
71,90
72,91
73,91
74,93
75,95
76,97
77,97
78,98
79,98
80,99
81,100
82,100
83,102
84,106
85,111
86,115
87,117
88,119
89,119
90,121
91,122
92,125
93,126
94,128
95,130
96,131
97,133
98,135
99,138
100,141
101,142
102,141
103,142
104,142
105,144
106,152
107,152
108,150
109,145
110,137
111,134
112,131
113,127
114,125
115,122
116,121
117,118
118,115
119,110
120,106
121,103
122,103
123,102
124,103
125,100
126,98
127,98
128,95
129,93
130,92
131,91
132,91
133,91
134,91
135,91
136,91
137,91
138,92
139,93
140,93
141,93
142,94
143,94
144,95
145,101
146,114
147,120
148,126
149,131
150,132
151,133
152,128
153,125
154,118
155,116
156,115
157,112
158,110
159,104
160,102
161,96
162,93
163,94
164,94
165,94
166,96
167,99
168,110
169,114
170,113
171,112
172,109
173,106
174,106
175,105
176,101
177,101
178,101
179,102
180,103
181,103
182,103
183,105
184,107
185,112
186,116
187,117
188,118
189,119
190,120
191,122
192,124
193,124
194,125
195,125
196,125
197,126
198,126
199,126
200,125
201,124
202,122
203,121
204,120
205,119
206,118
207,118
208,118
209,118
210,117
211,117
212,117
213,117
214,117
215,118
216,118
217,118
218,118
219,117
220,112
221,106
222,105
223,104
224,103
225,102
226,101
227,100
228,98
229,97
230,96
231,96
232,95
233,95
234,95
235,95
236,95
237,94
238,94
239,90
240,90
241,90
242,91
243,92
244,93
245,93
246,92
247,92
248,91
249,90
250,88
251,87
252,85
253,84
254,83
255,83
256,83
257,83
258,82
259,81
260,81
261,81
262,82
263,82
264,83
265,81
266,82
267,83
268,82
269,83
270,84
271,84
272,85
273,83
274,80
275,78
276,78
277,78
278,78
279,77
280,76
281,75
282,74
283,71
284,67
285,66
286,65
287,66
288,66
289,66
290,66
291,65
292,64
293,63
294,63
295,63
296,66
297,68
298,68
299,68
300,69
301,70
302,70
303,71
304,72
305,71
306,74
307,73
308,72
309,72
310,73
311,73
312,74
313,75
314,75
315,75
316,75
317,75
318,76
319,75
320,75
321,76
322,77
323,79
324,81
325,82
326,82
327,83
328,84
329,84
330,84
331,84
332,84
333,84
334,83
335,81
336,78
337,75
338,74
339,74
340,74
341,74
342,74
343,73
344,73
345,74
346,77
347,79
348,79
349,79
350,79
351,79
352,79
353,79
354,79
355,79
356,79
357,79
358,79
359,79
360,79
361,79
362,80
363,81
364,84
365,85
366,87
367,88
368,89
369,91
370,92
371,93
372,94
373,95
374,97
375,103
376,105
377,107
378,108
379,110
380,113
381,112
382,107
383,107
384,110
385,110
386,109
387,109
388,109
389,109
390,108
391,106
392,104
393,103
394,103
395,88
396,84
397,82
398,81
399,81
400,81
401,81
402,80
403,79
404,77
405,74
406,72
407,72
408,70
409,71
410,70
411,70
412,70
413,70
414,71
415,72
416,72
417,74
418,74
419,80
420,86
421,85
422,85
423,85
424,86
425,89
426,90
427,91
428,92
429,94
430,102
431,103
432,105
433,106
434,107
435,107
436,108
437,106
438,106
439,106
440,106
441,107
442,108
443,109
444,110
445,110
446,115
447,119
448,121
449,121
450,118
451,117
452,118
453,118
454,117
455,116
456,115
457,114
458,114
459,114
460,114
461,113
462,113
463,113
464,113
465,115
466,116
467,117
468,118
469,118
470,115
471,116
472,114
473,114
474,107
475,100
476,93
477,91
478,89
479,85
480,84
481,84
482,86
483,85
484,86
485,82
486,79
487,79
488,79
489,79
490,78
491,78
492,77
493,77
494,76
495,73
496,73
497,74
498,74
499,71
500,71
501,66
502,65
503,64
504,62
505,61
506,61
507,65
508,65
509,65
510,64
511,64
512,64
513,64
514,67
515,72
516,79
517,79
518,79
519,80
520,80
521,79
522,77
523,78
524,78
525,78
526,79
527,82
528,79
529,78
530,78
531,78
532,79
533,81
534,95
535,98
536,106
537,112
538,113
539,115
540,116
541,119
542,120
543,122
544,125
545,130
546,134
547,135
548,139
549,140
550,143
551,144
552,144
553,145
554,146
555,148
556,148
557,153
558,156
559,157
560,158
561,160
562,162
563,163
564,165
565,166
566,167
567,171
568,171
569,171
570,171
571,172
572,172
573,172
574,171
575,170
576,169
577,165
578,163
579,163
580,163
581,162
582,162
583,162
584,162
585,162
586,161
587,158
588,154
589,151
590,150
591,149
592,152
593,155
594,151
595,145
596,145
597,143
598,144
599,143
600,143
601,142
602,140
603,139
604,140
605,142
606,140
607,138
608,135
609,138
610,138
611,136
612,135
613,131
614,131
615,132
616,133
617,133
618,134
619,135
620,136
621,137
622,139
623,141
624,141
625,144
626,145
627,146
628,146
629,147
630,147
631,147
632,148
633,150
634,153
635,154
636,158
637,158
638,159
639,158
640,151
641,148
642,141
643,136
644,132
645,128
646,126
647,122
648,116
649,111
650,100
651,97
652,98
653,98
654,99
655,100
656,101
657,100
658,100
659,101
660,100
661,99
662,98
663,97
664,96
665,94
666,92
667,88
668,88
669,89
670,91
671,94
672,96
673,96
674,97
675,98
676,96
677,95
678,94
679,93
680,92
681,93
682,91
683,80
684,80
685,82
686,82
687,88
688,91
689,97
690,102
691,107
692,111
693,113
694,118
695,120
696,122
697,124
698,123
699,118
700,117
701,116
702,112
703,111
704,111
705,112
706,109
707,110
708,110
709,112
710,115
711,116
712,117
713,119
714,119
715,117
716,116
717,116
718,116
719,116
720,115
721,115
722,115
723,115
724,113
725,113
726,112
727,105
728,100
729,95
730,89
731,92
732,92
733,91
734,93
735,95
736,98
737,99
738,101
739,102
740,103
741,106
742,107
743,111
744,116
745,122
746,128
747,133
748,136
749,139
750,142
751,144
752,145
753,145
754,144
755,141
756,139
757,138
758,137
759,139
760,138
761,136
762,136
763,137
764,135
765,134
766,132
767,133
768,129
769,128
770,127
771,126
772,127
773,127
774,128
775,129
776,130
777,129
778,129
779,129
780,127
781,127
782,125
783,125
784,124
785,124
786,124
787,122
788,123
789,122
790,122
791,121
792,121
793,118
794,116
795,114
796,114
797,113
798,113
799,111
800,110
801,109
802,109
803,108
804,109
805,110
806,109
807,109
808,109
809,109
810,109
811,109
812,109
813,108
814,107
815,106
816,105
817,103
818,103
819,101
820,100
821,100
822,98
823,98
824,97
825,98
826,98
827,99
828,99
829,99
830,99
831,100
832,100
833,102
834,100
835,99
836,98
837,98
838,98
839,98
840,100
841,100
842,100
843,99
844,99
845,99
846,98
847,99
848,98
849,98
850,97
851,97
852,96
853,95
854,94
855,94
856,92
857,92
858,90
859,89
860,87
861,86
862,86
863,86
864,85
865,85
866,85
867,86
868,87
869,86
870,87
871,87
872,81
873,81
874,82
875,85
876,84
877,85
878,86
879,87
880,91
881,90
882,86
883,82
884,76
