spaltenindex,dicke_pixel
0,102
1,102
2,102
3,101
4,102
5,102
6,102
7,103
8,110
9,111
10,113
11,114
12,116
13,118
14,120
15,121
16,123
17,125
18,126
19,127
20,126
21,125
22,124
23,122
24,122
25,121
26,121
27,121
28,120
29,119
30,118
31,117
32,117
33,116
34,117
35,117
36,118
37,117
38,116
39,115
40,115
41,114
42,114
43,114
44,114
45,114
46,113
47,112
48,111
49,110
50,109
51,107
52,106
53,106
54,106
55,106
56,104
57,103
58,102
59,101
60,101
61,101
62,101
63,101
64,102
65,104
66,104
67,104
68,105
69,104
70,105
71,105
72,104
73,103
74,103
75,103
76,104
77,104
78,104
79,104
80,103
81,99
82,98
83,98
84,98
85,99
86,99
87,99
88,99
89,97
90,97
91,101
92,111
93,111
94,111
95,111
96,112
97,110
98,111
99,110
100,110
101,110
102,109
103,108
104,108
105,108
106,108
107,107
108,107
109,107
110,108
111,108
112,108
113,108
114,108
115,115
116,117
117,116
118,120
119,121
120,122
121,126
122,118
123,117
124,116
125,115
126,109
127,109
128,99
129,98
130,97
131,97
132,97
133,98
134,97
135,98
136,98
137,99
138,100
139,100
140,102
141,102
142,102
143,102
144,103
145,103
146,102
147,101
148,101
149,102
150,102
151,102
152,102
153,102
154,102
155,103
156,102
157,102
158,101
159,101
160,101
161,100
162,99
163,100
164,104
165,110
166,116
167,117
168,119
169,119
170,119
171,120
172,120
173,121
174,120
175,120
176,120
177,120
178,120
179,120
180,120
181,120
182,120
183,119
184,119
185,118
186,118
187,117
188,116
189,115
190,115
191,114
192,111
193,109
194,107
195,106
196,104
197,102
198,101
199,99
200,100
201,106
202,106
203,106
204,106
205,109
206,113
207,112
208,112
209,110
210,109
211,106
212,106
213,105
214,104
215,103
216,104
217,104
218,103
219,103
220,102
221,102
222,102
223,103
224,103
225,102
226,101
227,101
228,102
229,103
230,104
231,104
232,105
233,107
234,107
235,108
236,108
237,109
238,105
239,104
240,104
241,107
242,107
243,113
244,117
245,125
246,126
247,128
248,128
249,129
250,129
251,127
252,125
253,124
254,125
255,125
256,125
257,125
258,124
259,124
260,125
261,126
262,125
263,125
264,126
265,126
266,128
267,128
268,129
269,128
270,128
271,129
272,128
273,128
274,128
275,128
276,127
277,128
278,127
279,127
280,127
281,127
282,127
283,126
284,126
285,127
286,127
287,127
288,127
289,127
290,128
291,128
292,129
293,131
294,138
295,140
296,141
297,142
298,143
299,143
300,144
301,134
302,128
303,121
304,114
305,113
306,108
307,104
308,99
309,98
310,97
311,98
312,99
313,99
314,106
315,114
316,118
317,118
318,118
319,116
320,115
321,115
322,113
323,112
324,111
325,110
326,107
327,106
328,104
329,103
330,105
331,107
332,124
333,127
334,128
335,127
336,126
337,125
338,125
339,125
340,125
341,124
342,123
343,122
344,122
345,122
346,120
347,117
348,114
349,113
350,112
351,111
352,109
353,109
354,108
355,106
356,105
357,105
358,104
359,103
360,101
361,100
362,100
363,100
364,101
365,102
366,103
367,105
368,107
369,108
370,109
371,108
372,107
373,108
374,107
375,107
376,107
377,106
378,105
379,103
380,102
381,100
382,99
383,99
384,97
385,97
386,97
387,97
388,97
389,97
390,102
391,106
392,106
393,105
394,105
395,104
396,104
397,103
398,102
399,101
400,101
401,101
402,100
403,99
404,96
405,94
406,94
407,92
408,94
409,96
410,104
411,106
412,108
413,111
414,112
415,113
416,114
417,115
418,115
419,115
420,115
421,115
422,115
423,114
424,114
425,113
426,113
427,112
428,108
429,103
430,97
431,98
432,97
433,97
434,98
435,98
436,98
437,96
438,95
439,95
440,94
441,93
442,92
443,90
444,85
445,84
446,84
447,84
448,84
449,82
450,82
451,82
452,83
453,82
454,81
455,81
456,80
457,80
458,80
459,82
460,84
461,86
462,87
463,87
464,90
465,94
466,96
467,96
468,96
469,96
470,97
471,97
472,98
473,98
474,96
475,95
476,95
477,94
478,93
479,93
480,93
481,93
482,93
483,92
484,93
485,93
486,93
487,93
488,93
489,94
490,94
491,96
492,96
493,97
494,97
495,98
496,100
497,101
498,102
499,103
500,105
501,105
502,106
503,108
504,109
505,111
506,112
507,113
508,116
509,118
510,120
511,122
512,124
513,125
514,126
515,128
516,129
517,130
518,131
519,131
520,132
521,133
522,133
523,134
524,134
525,134
526,135
527,134
528,135
529,134
530,135
531,136
532,135
533,135
534,136
535,136
536,136
537,137
538,136
539,137
540,138
541,138
542,138
543,138
544,136
545,135
546,135
547,135
548,135
549,136
550,136
551,136
552,135
553,134
554,133
555,129
556,127
557,127
558,126
559,125
560,125
561,123
562,122
563,120
564,119
565,119
566,118
567,118
568,117
569,117
570,116
571,116
572,115
573,115
574,114
575,114
576,114
577,112
578,112
579,110
580,110
581,109
582,108
583,107
584,106
585,106
586,106
587,107
588,107
589,108
590,108
591,109
592,109
593,110
594,112
595,112
596,113
597,111
598,109
599,109
600,109
601,109
602,109
603,109
604,109
605,109
606,109
607,110
608,110
609,111
610,111
611,111
612,111
613,111
614,112
615,112
616,113
617,113
618,113
619,114
620,113
621,113
622,113
623,113
624,114
625,114
626,114
627,114
628,114
629,114
630,114
631,113
632,113
633,112
634,110
635,108
636,107
637,107
638,108
639,108
640,106
641,104
642,103
643,100
644,99
645,97
646,96
647,95
648,95
649,95
650,93
651,93
652,93
653,92
654,92
655,91
656,90
657,91
658,90
659,90
660,90
661,90
662,90
663,89
664,89
665,90
666,90
667,92
668,92
669,94
670,97
671,104
672,105
673,106
674,107
675,111
676,113
677,114
678,115
679,115
680,115
681,116
682,116
683,115
684,115
685,114
686,113
687,112
688,112
689,111
690,111
691,111
692,110
693,110
694,110
695,111
696,111
697,110
698,110
699,109
700,108
701,106
702,105
703,104
704,104
705,103
706,103
707,102
708,101
709,100
710,99
711,98
712,97
713,95
714,95
715,93
716,92
717,92
718,90
719,90
720,89
721,89
722,89
723,89
724,89
725,89
726,89
727,89
728,89
729,89
730,89
731,89
732,89
733,89
734,90
735,91
736,90
737,91
738,91
739,91
740,91
741,91
742,91
743,91
744,90
745,89
746,88
747,87
748,85
749,85
750,86
751,88
752,89
753,91
754,91
755,93
756,94
757,94
758,94
759,94
760,95
761,95
762,95
763,95
764,97
765,99
766,101
767,104
768,108
769,110
770,113
771,113
772,108
773,107
774,105
775,105
776,104
777,104
778,104
779,105
780,105
781,106
782,111
783,113
784,114
785,115
786,116
787,117
788,117
789,117
790,117
791,117
792,116
793,116
794,115
795,114
796,114
797,113
798,113
799,113
800,113
801,113
802,113
803,113
804,111
805,111
806,110
807,110
808,108
809,107
810,106
811,104
812,103
813,102
814,100
815,100
816,98
817,96
818,96
819,96
820,96
821,96
822,97
823,97
824,98
825,99
826,101
827,104
828,106
829,108
830,109
831,110
832,111
833,112
834,111
835,111
836,111
837,112
838,112
839,112
840,113
841,113
842,113
843,114
844,114
845,114
846,115
847,115
848,114
849,114
850,113
851,113
852,113
853,112
854,111
855,109
856,108
857,108
858,107
859,107
860,108
861,107
862,107
863,108
864,108
865,110
866,113
867,115
868,116
869,117
870,118
871,118
872,117
873,117
874,119
875,119
876,119
877,121
878,121
879,121
880,121
881,121
882,121
883,121
884,121
885,122
886,122
887,122
888,123
889,121
890,122
891,123
892,123
893,122
894,122
895,122
896,117
897,116
898,116
899,116
900,116
901,117
902,118
903,120
904,121
905,123
906,126
907,128
908,133
909,133
910,134
911,134
912,135
913,135
914,136
915,136
916,135
917,135
918,135
919,131
920,129
921,129
922,127
923,124
924,123
925,122
926,124
927,125
928,125
929,126
930,126
931,125
932,126
933,125
934,126
935,127
936,129
937,130
938,136
939,139
940,142
941,143
942,145
943,146
944,149
945,146
946,147
947,147
948,149
949,149
950,152
951,152
952,155
953,155
954,158
955,159
956,162
957,163
958,159
959,160
960,161
961,164
962,165
963,164
964,163
965,163
966,162
967,162
968,161
969,159
970,157
971,156
972,152
973,145
974,140
975,134
976,131
977,126
978,119
979,119
980,118
981,115
982,114
983,114
984,114
985,114
986,113
987,114
988,115
989,116
990,118
991,119
992,120
993,122
994,122
995,121
996,119
997,115
998,111
999,110
1000,110
1001,109
1002,109
1003,108
1004,107
1005,106
1006,106
1007,107
1008,106
1009,105
1010,109
1011,110
1012,115
1013,114
1014,118
1015,123
1016,124
1017,125
1018,126
1019,127
1020,129
1021,131
1022,130
1023,127
1024,120
1025,118
1026,116
1027,115
1028,115
1029,116
1030,117
1031,119
1032,121
1033,123
1034,124
1035,125
1036,126
1037,126
1038,122
1039,119
1040,115
1041,114
1042,113
1043,113
1044,111
1045,110
1046,109
1047,109
1048,109
1049,109
1050,109
1051,108
1052,108
1053,109
1054,109
1055,109
1056,109
1057,109
1058,108
1059,106
1060,106
1061,104
1062,103
1063,103
1064,103
1065,102
1066,102
1067,102
1068,101
1069,101
1070,100
1071,99
1072,99
1073,98
1074,98
1075,98
1076,98
1077,98
1078,98
1079,98
1080,98
1081,98
1082,97
1083,97
1084,96
1085,97
1086,97
1087,98
1088,98
1089,99
1090,99
1091,100
1092,100
1093,100
1094,99
1095,98
1096,99
1097,99
1098,99
1099,100
1100,100
1101,102
1102,103
1103,104
1104,105
1105,107
1106,109
1107,110
1108,112
1109,113
1110,115
1111,115
1112,114
1113,115
1114,114
1115,113
1116,110
1117,107
1118,105
1119,104
1120,104
1121,103
1122,104
1123,104
1124,102
1125,102
1126,102
1127,102
1128,102
1129,103
1130,103
1131,104
1132,106
1133,106
1134,107
1135,108
1136,109
1137,109
1138,110
1139,110
1140,111
1141,111
1142,112
1143,112
1144,112
1145,113
1146,112
1147,113
1148,112
1149,113
1150,114
1151,114
1152,114
1153,114
1154,114
1155,112
1156,112
1157,109
1158,107
1159,106
1160,104
1161,100
1162,99
1163,100
1164,100
1165,101
1166,101
1167,103
1168,115
1169,120
1170,124
1171,124
1172,125
1173,125
1174,123
1175,117
1176,117
1177,118
1178,119
1179,119
1180,120
1181,120
1182,119
1183,119
1184,118
1185,117
1186,117
1187,116
1188,116
1189,116
1190,116
1191,116
1192,116
1193,116
1194,116
1195,120
1196,122
1197,123
1198,124
1199,125
1200,130
1201,131
1202,130
1203,131
1204,131
1205,132
1206,132
1207,131
1208,132
1209,132
1210,132
1211,131
1212,132
1213,131
1214,130
1215,129
1216,129
1217,128
1218,127
1219,127
1220,126
1221,126
1222,125
1223,125
1224,124
1225,123
1226,120
1227,119
1228,118
1229,117
1230,110
1231,103
1232,100
1233,100
1234,98
1235,97
1236,97
1237,97
1238,95
1239,93
1240,93
1241,95
1242,94
1243,92
1244,84
1245,82
1246,80
1247,80
1248,80
1249,79
1250,79
1251,78
1252,78
1253,78
1254,79
1255,79
1256,79
1257,79
1258,79
1259,80
1260,81
1261,84
1262,85
1263,85
1264,85
1265,85
1266,94
1267,93
1268,95
1269,94
1270,95
1271,96
1272,96
1273,95
1274,94
1275,95
1276,94
1277,95
1278,95
1279,95
1280,97
1281,97
1282,97
1283,97
1284,98
1285,98
1286,98
1287,99
1288,101
1289,102
1290,96
1291,96
1292,97
1293,97
1294,98
1295,99
1296,100
1297,100
1298,101
1299,102
1300,101
1301,100
1302,101
1303,101
1304,102
1305,102
1306,102
1307,103
1308,103
1309,101
1310,99
1311,98
1312,98
1313,96
1314,96
1315,96
1316,96
1317,94
1318,93
1319,91
1320,90
1321,89
1322,89
1323,88
1324,89
1325,90
1326,90
1327,89
1328,89
1329,90
1330,90
1331,90
1332,90
1333,90
1334,90
1335,90
1336,90
1337,91
1338,91
1339,91
1340,91
1341,91
1342,91
1343,91
1344,92
1345,93
1346,93
1347,94
1348,94
1349,95
1350,95
1351,95
1352,95
1353,94
1354,94
1355,94
1356,95
1357,95
1358,97
1359,99
1360,101
1361,101
1362,101
1363,103
1364,104
1365,105
1366,107
1367,109
1368,110
1369,111
1370,113
1371,117
1372,119
1373,121
1374,121
1375,123
1376,123
1377,123
1378,123
1379,119
1380,118
1381,118
1382,118
1383,119
1384,119
1385,120
1386,119
1387,118
1388,119
1389,118
1390,117
1391,115
1392,109
1393,106
1394,105
1395,104
1396,103
1397,101
1398,97
1399,98
1400,98
1401,98
1402,99
1403,99
1404,98
1405,98
1406,98
1407,99
1408,98
1409,98
1410,98
1411,97
1412,97
1413,98
1414,99
1415,99
1416,100
1417,100
1418,101
1419,101
1420,101
1421,101
1422,101
1423,100
1424,100
1425,101
1426,102
1427,104
1428,104
1429,102
1430,100
1431,100
1432,100
1433,101
1434,102
1435,103
1436,102
1437,102
1438,103
1439,103
1440,104
1441,103
1442,101
1443,99
1444,97
1445,93
1446,91
1447,91
1448,90
1449,89
1450,89
1451,90
