spaltenindex,dicke_pixel
0,82
1,81
2,81
3,81
4,80
5,80
6,80
7,81
8,82
9,82
10,82
11,82
12,83
13,85
14,86
15,87
16,87
17,88
18,88
19,88
20,89
21,88
22,88
23,88
24,87
25,87
26,87
27,88
28,89
29,89
30,91
31,92
32,94
33,95
34,97
35,97
36,98
37,98
38,99
39,101
40,103
41,105
42,108
43,111
44,115
45,117
46,121
47,122
48,124
49,126
50,128
51,129
52,131
53,133
54,134
55,136
56,137
57,139
58,139
59,141
60,143
61,143
62,143
63,143
64,143
65,142
66,142
67,142
68,142
69,141
70,140
71,138
72,136
73,135
74,135
75,134
76,134
77,134
78,134
79,134
80,134
81,134
82,134
83,134
84,134
85,134
86,134
87,133
88,132
89,131
90,130
91,129
92,129
93,128
94,129
95,129
96,129
97,131
98,132
99,133
100,132
101,133
102,134
103,134
104,136
105,137
106,138
107,139
108,140
109,140
110,141
111,143
112,143
113,143
114,143
115,142
116,141
117,141
118,139
119,138
120,130
121,130
122,129
123,128
124,128
125,126
126,125
127,124
128,122
129,121
130,120
131,117
132,108
133,106
134,104
135,100
136,98
137,95
138,94
139,92
140,92
141,89
142,89
143,88
144,89
145,89
146,87
147,87
148,86
149,86
150,87
151,88
152,87
153,87
154,85
155,85
156,86
157,88
158,87
159,87
160,94
161,94
162,96
163,99
164,103
165,105
166,107
167,109
168,112
169,117
170,118
171,118
172,119
173,119
174,120
175,121
176,121
177,121
178,119
179,118
180,118
181,116
182,114
183,114
184,115
185,115
186,115
187,111
188,109
189,100
190,100
191,100
192,98
193,91
194,79
195,75
196,81
197,88
198,79
199,75
200,74
201,74
202,74
203,73
204,73
205,71
206,70
207,69
208,70
209,70
210,68
211,67
212,66
213,69
214,76
215,78
216,81
217,84
218,84
219,89
220,97
221,99
222,97
223,93
224,93
225,89
226,87
227,87
228,84
229,80
230,79
231,78
232,76
233,75
234,75
235,74
236,75
237,77
238,76
239,80
240,84
241,87
242,87
243,89
244,93
245,95
246,95
247,96
248,98
249,99
250,97
251,95
252,95
253,94
254,92
255,94
256,97
257,96
258,101
259,105
260,107
261,113
262,117
263,118
264,119
265,123
266,123
267,125
268,125
269,127
270,138
271,144
272,147
273,146
274,146
275,148
276,149
277,146
278,138
279,133
280,130
281,121
282,111
283,110
284,105
285,104
286,102
287,100
288,100
289,100
290,100
291,99
292,100
293,93
294,91
295,90
296,91
297,91
298,92
299,93
300,93
301,94
302,94
303,95
304,97
305,99
306,103
307,105
308,105
309,106
310,106
311,106
312,106
313,106
314,106
315,102
316,101
317,100
318,100
319,99
320,99
321,98
322,100
323,100
324,100
325,101
326,102
327,100
328,101
329,98
330,100
331,100
332,98
333,103
334,100
335,98
336,100
337,103
338,104
339,102
340,96
341,96
342,95
343,95
344,95
345,100
346,103
347,101
348,101
349,101
350,101
351,100
352,99
353,99
354,98
355,93
356,92
357,90
358,89
359,88
360,88
361,87
362,87
363,87
364,87
365,87
366,88
367,89
368,89
369,91
370,92
371,93
372,94
373,94
374,94
375,94
376,94
377,94
378,93
379,97
380,99
381,101
382,103
383,106
384,126
385,127
386,136
387,139
388,142
389,144
390,148
391,155
392,164
393,167
394,174
395,180
396,183
397,184
398,184
399,184
400,185
401,185
402,181
403,181
404,173
405,164
406,158
407,154
408,150
409,143
410,140
411,137
412,135
413,131
414,128
415,124
416,111
417,102
418,95
419,91
420,88
421,84
422,82
423,83
424,84
425,84
426,85
427,85
428,82
429,83
430,80
431,77
432,76
433,78
434,78
435,80
436,83
437,84
438,88
439,89
440,89
441,90
442,90
443,91
444,92
445,94
446,95
447,95
448,96
449,95
450,97
451,102
452,107
453,111
454,116
455,124
456,126
457,127
458,127
459,129
460,129
461,130
462,130
463,130
464,130
465,131
466,130
467,131
468,131
469,132
470,132
471,132
472,132
473,132
474,132
475,133
476,133
477,132
478,132
479,132
480,132
481,133
482,133
483,134
484,135
485,136
486,137
487,137
488,137
489,136
490,136
491,135
492,135
493,134
494,134
495,133
496,134
497,133
498,133
499,133
500,133
501,132
502,132
503,132
504,132
505,131
506,131
507,131
508,129
509,128
510,127
511,127
512,126
513,125
514,124
515,123
516,119
517,119
518,118
519,115
520,115
521,115
522,114
523,116
524,116
525,116
526,116
527,116
528,117
529,122
530,123
531,124
532,124
533,125
534,124
535,124
536,124
537,124
538,123
539,120
540,121
541,121
542,124
543,127
544,128
545,131
546,131
547,132
548,132
549,133
550,134
551,134
552,134
553,135
554,135
555,135
556,136
557,136
558,135
559,134
560,134
561,133
562,132
563,132
564,131
565,131
566,130
567,129
568,128
569,127
570,125
571,124
572,122
573,122
574,119
575,117
576,114
577,111
578,109
579,107
580,107
581,107
582,106
583,106
584,105
585,104
586,104
587,103
588,103
589,102
590,102
591,102
592,101
593,101
594,101
595,102
596,102
597,103
598,105
599,108
600,108
601,110
602,110
603,110
604,112
605,121
606,121
607,122
608,122
609,121
610,120
611,120
612,119
613,118
614,116
615,115
616,114
617,113
618,113
619,113
620,113
621,113
622,113
623,114
624,116
625,118
626,123
627,129
628,130
629,130
630,129
631,130
632,129
633,128
634,128
635,127
636,125
637,124
638,123
639,123
640,122
641,122
642,122
643,122
644,122
645,122
646,122
647,122
648,123
649,123
650,123
651,123
652,123
653,122
654,122
655,121
656,120
657,120
658,119
659,119
660,119
661,119
662,119
663,119
664,119
665,119
666,119
667,119
668,119
669,119
670,118
671,118
672,115
673,115
674,108
675,107
676,106
677,106
678,102
679,99
680,94
681,94
682,92
683,92
684,90
685,89
686,89
687,87
688,85
689,85
690,84
691,84
692,84
693,84
694,83
695,83
696,83
697,85
698,92
699,92
700,92
701,92
702,91
703,91
704,91
705,91
706,91
707,91
708,91
709,91
710,90
711,90
712,89
713,90
714,92
715,92
716,93
717,94
718,94
719,94
720,94
721,94
722,94
723,94
724,95
725,98
726,99
727,101
728,104
729,106
730,106
731,106
732,108
733,109
734,109
735,109
736,110
737,111
738,111
739,111
740,113
741,115
742,117
743,117
744,118
745,119
746,118
747,123
748,136
749,136
750,135
751,135
752,134
753,133
754,131
755,130
756,130
757,127
758,122
759,119
760,117
761,114
762,113
763,113
764,112
765,112
766,111
767,112
768,112
769,112
770,113
771,113
772,113
773,113
774,113
775,114
776,117
777,118
778,117
779,114
780,113
781,109
782,108
783,106
784,105
785,105
786,105
787,105
788,105
789,105
790,104
791,104
792,105
793,105
794,105
