spaltenindex,dicke_pixel
0,96
1,97
2,95
3,95
4,95
5,95
6,94
7,93
8,92
9,92
10,93
11,93
12,93
13,93
14,93
15,93
16,94
17,95
18,95
19,96
20,95
21,96
22,94
23,93
24,93
25,93
26,93
27,94
28,95
29,95
30,95
31,93
32,92
33,92
34,91
35,91
36,92
37,92
38,92
39,92
40,93
41,93
42,94
43,95
44,95
45,96
46,97
47,98
48,99
49,99
50,99
51,100
52,100
53,101
54,101
55,101
56,103
57,104
58,104
59,105
60,106
61,107
62,107
63,107
64,108
65,108
66,108
67,108
68,108
69,108
70,108
71,106
72,104
73,104
74,103
75,99
76,98
77,97
78,97
79,96
80,95
81,96
82,97
83,97
84,96
85,94
86,95
87,94
88,95
89,98
90,100
91,100
92,101
93,105
94,106
95,106
96,108
97,108
98,110
99,113
100,113
101,113
102,112
103,112
104,112
105,110
106,109
107,108
108,108
109,106
110,105
111,104
112,103
113,103
114,102
115,101
116,100
117,100
118,99
119,100
120,100
121,103
122,104
123,105
124,105
125,105
126,104
127,103
128,102
129,101
130,101
131,101
132,101
133,105
134,105
135,110
136,112
137,112
138,110
139,110
140,110
141,110
142,110
143,110
144,110
145,110
146,110
147,110
148,111
149,110
150,111
151,113
152,114
153,113
154,113
155,112
156,112
157,110
158,110
159,109
160,107
161,106
162,105
163,103
164,101
165,100
166,98
167,96
168,95
169,93
170,89
171,85
172,83
173,81
174,78
175,77
176,75
177,73
178,70
179,67
180,56
181,53
182,51
183,49
184,47
185,46
186,46
187,46
188,46
189,46
190,46
191,46
192,47
193,47
194,48
195,48
196,44
197,43
198,44
199,45
200,46
201,49
202,55
203,60
204,60
205,60
206,60
207,60
208,60
209,60
210,61
211,60
212,60
213,60
214,58
215,56
216,53
217,50
218,49
219,49
220,49
221,50
222,56
223,61
224,65
225,66
226,68
227,69
228,69
229,69
230,70
231,72
232,73
233,74
234,75
235,75
236,75
237,75
238,77
239,78
240,78
241,81
242,87
243,90
244,90
245,90
246,90
247,89
248,87
249,87
250,87
251,88
252,88
253,87
254,84
255,84
256,79
257,79
258,81
259,81
260,80
261,79
262,77
263,77
264,77
265,76
266,76
267,75
268,75
269,76
270,79
271,77
272,77
273,77
274,76
275,79
276,81
277,83
278,85
279,87
280,88
281,91
282,92
283,93
284,95
285,96
286,92
287,90
288,88
289,87
290,88
291,87
292,88
293,90
294,93
295,98
296,102
297,102
298,102
299,102
300,102
301,101
302,101
303,100
304,99
305,98
306,92
307,85
308,83
309,82
310,78
311,77
312,78
313,79
314,83
315,87
316,88
317,87
318,89
319,90
320,91
321,92
322,92
323,91
324,91
325,91
326,90
327,90
328,91
329,91
330,91
331,92
332,92
333,92
334,91
335,91
336,90
337,88
338,88
339,87
340,87
341,88
342,88
343,89
344,89
345,90
346,91
347,93
348,94
349,94
350,93
351,95
352,96
353,97
354,97
355,101
356,108
357,111
358,112
359,112
360,113
361,116
362,117
363,117
364,118
365,115
366,114
367,113
368,115
369,116
370,116
371,120
372,124
373,125
374,127
375,126
376,126
377,127
378,128
379,129
380,129
381,129
382,129
383,129
384,129
385,128
386,126
387,125
388,124
389,121
390,115
391,102
392,87
393,86
394,86
395,86
396,86
397,86
398,86
399,86
400,87
401,86
402,87
403,88
404,89
405,89
406,91
407,93
408,94
409,96
410,97
411,98
412,99
413,101
414,102
415,102
416,102
417,101
418,101
419,101
420,102
421,103
422,106
423,107
424,108
425,108
426,109
427,110
428,111
429,111
430,112
431,113
432,114
433,114
434,114
435,114
436,115
437,115
438,115
439,114
440,114
441,114
442,115
443,115
444,115
445,114
446,113
447,114
448,116
449,118
450,118
451,122
452,126
453,134
454,134
455,135
456,135
457,136
458,136
459,136
460,137
461,138
462,138
463,138
464,140
465,140
466,137
467,136
468,132
469,124
470,119
471,120
472,117
473,114
474,111
475,111
476,110
477,110
478,110
479,110
480,110
481,105
482,103
483,102
484,101
485,101
486,100
487,101
488,101
489,101
490,102
491,103
492,106
493,108
494,110
495,110
496,112
497,114
498,116
499,115
500,115
501,116
502,115
503,113
504,114
505,112
506,111
507,107
508,104
509,105
510,105
511,105
512,106
513,106
514,107
515,109
516,109
517,111
518,115
519,119
520,124
521,126
522,127
523,128
524,128
525,128
526,128
527,129
528,129
529,130
530,129
531,129
532,128
533,124
534,124
535,124
536,124
537,125
538,125
539,125
540,126
541,127
542,128
543,129
544,130
545,132
546,133
547,133
548,133
549,131
550,130
551,129
552,128
553,128
554,127
555,129
556,129
557,131
558,130
559,130
560,131
561,132
562,134
563,133
564,134
565,135
566,132
567,131
568,130
569,128
570,128
571,127
572,128
573,131
574,128
575,127
576,126
577,130
578,131
579,130
580,129
581,120
582,118
583,117
584,104
585,100
586,100
587,101
588,101
589,101
590,102
591,101
592,102
593,101
594,101
595,99
596,98
597,96
598,96
599,96
600,97
601,98
602,98
603,95
604,92
605,92
606,92
607,93
608,93
609,93
610,94
611,93
612,91
613,90
614,89
615,89
616,89
617,90
618,90
619,91
620,91
621,94
622,97
623,97
624,96
625,96
626,95
627,94
628,94
629,94
630,94
631,90
632,88
633,85
634,86
635,75
636,68
637,66
638,66
639,68
640,73
641,74
642,75
643,76
644,80
645,80
646,81
647,82
648,83
649,87
650,90
651,90
652,90
653,91
654,95
655,95
656,95
657,94
658,92
659,90
660,87
661,87
662,87
663,88
664,88
665,88
666,88
667,88
668,89
669,89
670,89
671,89
672,90
673,90
674,90
675,91
676,91
677,91
678,90
679,89
680,89
681,89
682,90
683,91
684,93
685,95
686,96
687,98
688,99
689,100
690,101
691,100
692,101
693,102
694,106
695,107
696,108
697,110
698,111
699,111
700,113
701,115
702,117
703,119
704,118
705,118
706,118
707,119
708,119
709,118
710,118
711,118
712,117
713,116
714,115
715,115
716,114
717,115
718,114
719,114
720,113
721,113
722,110
723,110
724,110
725,111
726,112
727,113
728,115
729,116
730,117
731,118
732,119
733,120
734,119
735,115
736,115
737,114
738,114
739,112
740,111
741,112
742,112
743,112
744,112
745,112
746,112
747,113
748,113
749,113
750,113
751,116
752,119
753,120
754,120
755,121
756,121
757,121
758,122
759,122
760,122
761,124
762,125
763,124
764,124
765,124
766,124
767,126
768,128
769,128
770,128
771,127
772,127
773,126
774,126
775,126
776,126
777,126
778,126
779,125
780,124
781,124
782,123
783,120
784,119
785,119
786,119
787,119
788,118
789,118
790,118
791,117
792,117
793,117
794,117
795,117
796,117
797,118
798,118
799,118
800,118
801,118
802,118
803,118
804,118
805,117
806,115
807,114
808,112
809,110
810,110
811,109
812,109
813,109
814,109
815,110
816,110
817,112
818,113
819,114
820,116
821,115
822,115
823,114
824,113
825,113
826,113
827,115
828,116
829,116
830,116
831,115
832,114
833,114
834,115
835,116
836,116
837,117
838,117
839,119
840,122
841,123
842,122
843,115
844,114
845,113
846,113
847,112
848,112
849,111
850,109
851,107
852,105
853,105
854,107
855,108
856,109
857,109
858,108
859,105
860,105
861,105
862,102
863,102
864,102
865,102
866,101
867,101
868,99
869,96
870,95
871,95
872,95
873,95
874,95
875,96
876,98
877,99
878,100
879,102
880,103
881,103
882,103
883,104
884,104
885,104
886,105
887,105
888,105
889,107
890,107
891,109
892,113
893,115
894,117
895,119
896,121
897,122
898,123
899,124
900,125
901,126
902,127
903,129
904,130
905,130
906,131
907,132
908,133
909,134
910,133
911,133
912,133
913,133
914,133
915,133
916,133
917,132
918,131
919,131
920,131
921,130
922,130
923,129
924,129
925,128
926,127
927,126
928,125
929,123
930,120
931,118
932,117
933,117
934,116
935,116
936,115
937,114
938,114
939,110
940,110
941,110
942,109
943,108
944,107
945,105
946,103
947,100
948,97
949,94
950,91
951,83
952,81
953,79
954,79
955,90
956,89
957,88
958,87
959,87
960,86
961,87
962,87
963,89
964,89
965,91
966,99
967,102
968,105
969,106
970,107
971,113
972,122
973,127
974,128
975,128
976,127
977,126
978,126
979,125
980,124
981,122
982,121
983,119
984,119
985,118
986,117
987,117
988,115
989,116
990,115
991,117
992,117
993,118
994,118
995,119
996,119
997,123
998,122
999,120
1000,119
1001,119
1002,119
1003,119
1004,121
1005,122
1006,125
1007,128
1008,130
1009,131
1010,132
1011,133
1012,133
1013,135
1014,136
1015,134
1016,130
1017,129
1018,129
1019,126
1020,126
1021,125
1022,125
1023,125
1024,124
1025,118
1026,118
1027,118
1028,118
1029,118
1030,118
1031,118
1032,116
1033,115
1034,114
1035,112
1036,110
1037,108
1038,106
1039,106
1040,106
1041,106
1042,107
1043,108
1044,109
1045,109
1046,109
1047,110
1048,111
1049,112
1050,113
1051,113
1052,113
1053,112
1054,110
1055,109
1056,108
1057,108
1058,108
1059,108
1060,109
1061,112
1062,112
1063,110
1064,110
1065,109
1066,109
1067,108
1068,108
1069,108
1070,108
1071,108
1072,108
1073,108
1074,107
1075,108
1076,108
1077,109
1078,110
1079,111
1080,113
1081,114
1082,114
1083,115
1084,114
1085,113
1086,113
1087,113
1088,114
1089,114
1090,112
1091,113
1092,112
1093,110
1094,111
1095,111
1096,110
1097,110
1098,110
1099,111
1100,111
1101,112
1102,113
1103,115
1104,117
1105,118
1106,119
1107,119
1108,120
1109,121
1110,121
1111,122
1112,122
1113,123
1114,124
1115,124
1116,124
1117,124
1118,124
1119,124
1120,125
1121,125
1122,125
1123,125
1124,125
1125,125
1126,125
1127,125
1128,125
1129,125
1130,125
1131,126
1132,125
1133,124
1134,122
1135,120
1136,120
1137,120
1138,119
1139,119
1140,118
1141,117
1142,116
1143,115
1144,114
1145,114
1146,122
1147,130
1148,137
1149,140
1150,142
1151,144
1152,145
1153,145
1154,145
1155,145
1156,145
1157,145
1158,144
1159,143
1160,137
1161,137
1162,136
1163,135
1164,134
1165,131
1166,130
1167,120
1168,113
1169,110
1170,104
1171,100
1172,99
1173,93
1174,94
1175,96
1176,99
1177,99
1178,96
1179,95
1180,94
1181,94
1182,96
1183,97
1184,99
1185,99
