spaltenindex,dicke_pixel
0,103
1,105
2,106
3,107
4,109
5,110
6,112
7,113
8,113
9,115
10,114
11,114
12,113
13,113
14,113
15,113
16,113
17,113
18,113
19,113
20,113
21,113
22,113
23,112
24,111
25,110
26,111
27,111
28,113
29,113
30,113
31,112
32,113
33,112
34,111
35,109
36,107
37,106
38,105
39,105
40,103
41,102
42,100
43,100
44,98
45,97
46,96
47,95
48,94
49,94
50,94
51,93
52,92
53,90
54,89
55,88
56,87
57,86
58,85
59,80
60,78
61,75
62,72
63,70
64,68
65,65
66,62
67,61
68,59
69,56
70,54
71,52
72,52
73,50
74,49
75,49
76,48
77,47
78,46
79,46
80,46
81,46
82,45
83,45
84,46
85,46
86,49
87,49
88,49
89,51
90,54
91,57
92,61
93,61
94,61
95,62
96,63
97,63
98,62
99,61
100,62
101,64
102,64
103,64
104,64
105,64
106,65
107,65
108,66
109,67
110,73
111,76
112,79
113,81
114,81
115,82
116,81
117,81
118,79
119,78
120,76
121,75
122,74
123,73
124,72
125,72
126,72
127,72
128,74
129,74
130,74
131,76
132,77
133,78
134,79
135,79
136,80
137,82
138,83
139,84
140,85
141,86
142,87
143,87
144,88
145,87
146,87
147,87
148,87
149,88
150,88
151,88
152,88
153,88
154,88
155,88
156,88
157,88
158,89
159,90
160,90
161,90
162,90
163,89
164,89
165,89
166,89
167,88
168,88
169,87
170,88
171,88
172,88
173,88
174,88
175,88
176,88
177,87
178,86
179,86
180,84
181,82
182,83
183,85
184,94
185,97
186,99
187,100
188,101
189,102
190,103
191,103
192,101
193,101
194,100
195,100
196,100
197,99
198,99
199,99
200,98
201,97
202,95
203,95
204,94
205,93
206,92
207,92
208,91
209,90
210,89
211,89
212,88
213,87
214,86
215,85
216,86
217,85
218,84
219,84
220,83
221,82
222,82
223,82
224,81
225,79
226,77
227,75
228,73
229,71
230,67
231,64
232,62
233,61
234,57
235,55
236,56
237,61
238,69
239,73
240,76
241,78
242,80
243,81
244,82
245,82
246,83
247,84
248,84
249,84
250,84
251,84
252,84
253,84
254,84
255,83
256,83
257,83
258,83
259,82
260,82
261,82
262,82
263,82
264,82
265,82
266,81
267,81
268,80
269,80
270,78
271,78
272,78
273,78
274,77
275,76
276,75
277,75
278,75
279,74
280,74
281,73
282,72
283,70
284,69
285,67
286,68
287,68
288,67
289,66
290,67
291,66
292,64
293,64
294,63
295,63
296,64
297,61
298,62
299,63
300,64
301,65
302,67
303,68
304,69
305,71
306,72
307,74
308,78
309,79
310,81
311,85
312,99
313,97
314,99
315,99
316,100
317,100
318,101
319,102
320,103
321,104
322,106
323,107
324,108
325,108
326,109
327,109
328,108
329,109
330,108
331,109
332,108
333,107
334,106
335,104
336,104
337,104
338,104
339,104
340,104
341,105
342,106
343,106
344,109
345,110
346,110
347,110
348,110
349,110
350,110
351,111
352,111
353,111
354,111
355,109
356,109
357,110
358,111
359,112
360,112
361,114
362,114
363,116
364,116
365,118
366,118
367,120
368,121
369,123
370,122
371,123
372,122
373,122
374,122
375,121
376,120
377,118
378,117
379,115
380,114
381,108
382,106
383,105
384,101
385,99
386,97
387,97
388,96
389,95
390,94
391,94
392,94
393,94
394,94
395,93
396,93
397,92
398,92
399,92
400,92
401,93
402,93
403,88
404,87
405,87
406,87
407,87
408,87
409,88
410,88
411,88
412,88
413,89
414,91
415,91
416,90
417,90
418,89
419,89
420,87
421,86
422,85
423,84
424,83
425,82
426,82
427,78
428,74
429,73
430,71
431,70
432,74
433,74
434,74
435,74
436,77
437,79
438,83
439,88
440,87
441,85
442,84
443,83
444,80
445,78
