spaltenindex,dicke_pixel
0,83
1,68
2,67
3,64
4,59
5,50
6,38
7,35
8,34
9,32
10,31
11,31
12,30
13,29
14,30
15,31
16,31
17,31
18,39
19,40
20,38
21,40
22,48
23,56
24,61
25,64
26,64
27,67
28,70
29,71
30,74
31,77
32,79
33,82
34,85
35,85
36,86
37,87
38,88
39,87
40,90
41,97
42,100
43,101
44,102
45,102
46,103
47,103
48,103
49,102
50,102
51,101
52,100
53,101
54,102
55,102
56,104
57,105
58,112
59,120
60,121
61,122
62,123
63,125
64,126
65,127
66,128
67,129
68,130
69,131
70,133
71,133
72,133
73,133
74,132
75,132
76,131
77,129
78,128
79,128
80,127
81,126
82,125
83,123
84,122
85,122
86,114
87,110
88,107
89,106
90,104
91,103
92,101
93,100
94,100
95,99
96,97
97,96
98,95
99,94
100,93
101,92
102,89
103,88
104,87
105,88
106,88
107,88
108,89
109,90
110,93
111,94
112,95
113,96
114,97
115,95
116,93
117,91
118,90
119,87
120,85
121,83
122,83
123,82
124,81
125,81
126,81
127,80
128,76
129,73
130,72
131,71
132,76
133,76
134,76
135,76
136,75
137,75
138,76
139,75
140,75
141,74
142,73
143,72
144,71
145,71
146,71
147,69
148,67
149,66
150,65
151,63
152,61
153,60
154,59
155,58
156,57
157,57
158,55
159,53
160,50
161,48
162,45
163,42
164,38
165,36
166,32
167,31
168,30
169,29
170,27
171,25
172,24
173,22
174,20
175,17
176,14
177,13
178,12
179,13
180,14
181,15
182,17
183,18
184,18
185,18
186,18
187,18
188,17
189,18
190,18
191,18
192,20
193,21
194,22
195,22
196,23
197,27
198,26
199,25
200,26
201,28
202,32
203,37
204,38
205,39
206,40
207,40
208,40
209,41
210,41
211,41
212,41
213,41
214,40
215,41
216,42
217,43
218,43
219,45
220,41
221,37
222,34
223,32
224,27
225,29
226,31
227,32
228,31
229,31
230,33
231,35
232,37
233,38
234,37
235,33
236,32
237,30
238,30
239,31
240,32
241,32
242,31
243,36
244,44
245,48
246,49
247,53
248,56
249,57
250,57
251,58
252,58
253,58
254,59
255,59
256,49
257,43
258,41
259,41
260,40
261,39
262,39
263,39
264,40
265,40
266,40
267,40
268,40
269,40
270,39
271,39
272,40
273,41
274,43
275,45
276,47
277,47
278,47
279,48
280,48
281,49
282,51
283,60
284,61
285,63
286,72
287,74
288,76
289,78
290,78
291,79
292,79
293,79
294,80
295,80
296,81
297,82
298,82
299,82
300,83
301,84
302,85
303,86
304,88
305,87
306,87
307,86
308,86
309,86
