spaltenindex,dicke_pixel
0,84
1,84
2,83
3,83
4,82
5,82
6,82
7,81
8,81
9,81
10,80
11,80
12,81
13,81
14,82
15,82
16,83
17,84
18,86
19,87
20,89
21,95
22,106
23,111
24,114
25,117
26,119
27,122
28,123
29,128
30,130
31,117
32,116
33,116
34,116
35,120
36,120
37,119
38,120
39,122
40,126
41,128
42,132
43,130
44,128
45,126
46,126
47,125
48,125
49,124
50,124
51,118
52,118
53,118
54,119
55,119
56,120
57,122
58,123
59,124
60,126
61,130
62,130
63,129
64,129
65,130
66,130
67,130
68,129
69,129
70,130
71,131
72,131
73,132
74,134
75,135
76,137
77,138
78,140
79,137
80,135
81,134
82,134
83,134
84,136
85,139
86,141
87,147
88,148
89,148
90,149
91,145
92,143
93,142
94,140
95,140
96,135
97,134
98,134
99,132
100,132
101,129
102,127
103,126
104,125
105,131
106,132
107,131
108,133
109,134
110,139
111,136
112,132
113,129
114,127
115,126
116,126
117,126
118,124
119,122
120,121
121,122
122,122
123,122
124,124
125,124
126,124
127,126
128,124
129,124
130,124
131,123
132,119
133,116
134,114
135,111
136,109
137,105
138,105
139,103
140,103
141,103
142,103
143,103
144,103
145,102
146,101
147,100
148,98
149,98
150,97
151,98
152,98
153,97
154,95
155,94
156,94
157,94
158,93
159,92
160,91
161,90
162,90
163,89
164,88
165,88
166,88
167,89
168,95
169,95
170,96
171,94
172,94
173,95
174,95
175,96
176,96
177,97
178,97
179,96
180,96
181,96
182,97
183,97
184,96
185,97
186,97
187,100
188,101
189,101
190,101
191,100
192,99
193,97
194,97
195,97
196,97
197,98
198,98
199,99
200,98
201,99
202,98
203,97
204,97
205,97
206,101
207,98
208,96
209,94
210,94
211,93
212,92
213,90
214,90
215,91
216,91
217,89
218,88
219,86
220,85
221,81
222,79
223,78
224,76
225,76
226,75
227,75
228,74
229,74
230,74
231,74
232,75
233,75
234,75
235,76
236,75
237,73
238,72
239,72
240,70
241,70
242,69
243,69
244,68
245,67
246,65
247,64
248,62
249,61
250,51
251,44
252,43
253,43
254,42
255,42
256,41
257,41
258,41
259,39
260,38
261,34
