spaltenindex,dicke_pixel
0,104
1,104
2,103
3,98
4,96
5,94
6,93
7,93
8,94
9,95
10,97
11,97
12,98
13,97
14,98
15,98
16,98
17,98
18,96
19,96
20,94
21,94
22,94
23,93
24,93
25,93
26,92
27,93
28,92
29,92
30,92
31,92
32,90
33,90
34,89
35,88
36,87
37,86
38,85
39,85
40,85
41,85
42,86
43,86
44,87
45,87
46,87
47,87
48,86
49,86
50,86
51,85
52,85
53,85
54,85
55,85
56,84
57,84
58,84
59,82
60,80
61,79
62,79
63,78
64,77
65,77
66,77
67,76
68,76
69,75
70,75
71,75
72,75
73,75
74,74
75,73
76,71
77,71
78,70
79,69
80,68
81,65
82,63
83,63
84,63
85,62
86,62
87,62
88,62
89,62
90,61
91,60
92,59
93,59
94,59
95,59
96,59
97,59
98,59
99,59
100,61
101,63
102,63
103,63
104,63
105,64
106,64
107,64
108,64
109,64
110,64
111,65
112,65
113,66
114,66
115,67
116,68
117,68
118,69
119,70
120,72
121,75
122,77
123,78
124,79
125,79
126,80
127,81
128,81
129,81
130,81
131,82
132,82
133,81
134,80
135,79
136,79
137,79
138,79
139,78
140,78
141,78
142,78
143,78
144,78
145,78
146,76
147,76
148,75
149,75
150,73
151,72
152,72
153,73
154,73
155,74
156,75
157,75
158,76
159,77
160,76
161,77
162,76
163,76
164,76
165,75
166,75
167,75
168,75
169,77
170,77
171,79
172,79
173,80
174,81
175,83
176,84
177,85
178,86
179,87
180,90
181,91
182,89
183,89
184,87
185,87
186,86
187,87
188,87
189,87
190,87
191,87
192,86
193,86
194,86
195,83
196,82
197,81
198,80
199,77
200,76
201,76
202,76
203,75
204,75
205,74
206,73
207,72
208,71
209,68
210,66
211,67
212,67
213,66
214,66
215,65
216,62
217,61
218,60
219,58
220,57
221,49
222,46
223,45
224,45
225,45
226,50
227,49
228,50
229,49
230,49
231,48
232,47
233,46
234,46
235,46
236,46
237,45
238,45
239,43
240,42
241,42
242,47
243,47
244,48
245,48
246,49
247,49
248,50
249,50
250,50
251,51
252,52
253,54
254,55
255,57
256,59
257,60
258,60
259,62
260,66
261,68
262,70
263,78
264,81
265,83
266,84
267,85
268,86
269,86
270,88
271,89
272,91
273,93
274,95
275,98
276,100
277,102
278,105
279,113
280,118
281,122
282,130
283,130
284,130
285,131
286,131
287,131
288,132
289,130
290,129
291,129
292,128
293,126
294,125
295,125
296,123
297,122
298,119
299,116
300,115
301,114
302,113
303,112
304,112
305,113
306,113
307,112
308,112
309,112
310,112
311,111
312,111
313,111
314,107
315,104
316,102
317,100
318,99
319,107
320,109
321,110
322,113
323,113
324,112
325,112
326,112
327,112
328,112
329,112
330,110
331,113
332,118
333,122
334,123
335,133
336,135
337,134
338,133
339,130
340,129
341,128
342,127
343,126
344,126
345,125
346,124
347,124
348,121
349,118
350,118
351,118
352,118
353,117
354,116
355,114
356,113
357,112
358,111
359,110
360,109
361,108
362,108
363,107
364,105
365,104
366,103
367,103
368,103
369,102
370,102
371,101
372,101
373,100
374,98
375,97
376,97
377,96
378,95
379,93
380,92
381,91
382,91
383,90
384,86
385,85
386,83
387,77
388,75
389,73
390,71
391,69
392,69
393,69
394,71
395,72
396,82
397,82
398,82
399,83
400,83
401,82
402,81
403,79
404,78
405,75
406,73
407,72
408,72
409,70
410,71
411,70
412,69
413,70
414,74
415,77
416,81
417,83
418,85
419,86
420,86
421,87
422,87
423,85
424,84
425,81
426,76
427,72
428,70
429,67
430,66
431,65
432,63
433,61
434,61
435,59
436,58
437,57
438,55
439,48
440,46
441,49
442,49
443,49
444,49
445,45
446,42
447,43
448,43
449,41
450,41
451,40
452,40
453,39
454,39
455,40
456,40
457,39
458,39
459,39
460,39
461,39
462,39
463,39
464,39
465,39
466,40
467,41
468,42
469,42
470,42
471,43
472,43
473,44
474,44
475,43
476,44
477,41
478,40
479,40
480,40
481,40
482,39
483,37
484,37
485,40
486,43
487,44
488,44
489,45
490,43
491,43
492,44
493,44
494,44
495,45
496,45
497,45
498,45
499,46
500,46
501,48
502,48
503,48
504,49
505,50
506,50
507,50
508,52
509,52
510,54
511,55
512,57
513,57
514,57
515,57
516,57
517,58
518,58
519,59
520,60
521,61
522,61
523,62
524,63
525,62
526,62
527,61
528,60
529,60
530,59
531,58
532,58
533,57
534,57
535,57
536,56
537,56
538,56
539,57
540,58
541,60
542,63
543,65
544,67
545,67
546,67
547,68
548,67
549,68
550,67
551,68
552,68
553,68
554,69
555,70
556,72
557,73
558,74
559,77
560,79
561,80
562,80
563,80
564,80
565,83
566,85
567,87
568,89
569,90
570,92
571,94
572,96
573,97
574,99
575,100
576,101
577,103
578,104
579,106
580,106
581,107
582,107
583,107
584,106
585,105
586,106
587,107
588,109
589,113
590,114
591,115
592,116
593,117
594,117
595,118
596,118
597,119
598,119
599,120
600,121
601,122
602,122
603,125
604,127
605,129
606,130
607,131
608,128
609,128
610,129
611,130
612,132
613,133
614,132
615,132
616,132
617,134
618,135
619,135
620,137
621,137
622,137
623,138
624,138
625,138
626,138
627,138
628,138
629,139
630,138
631,137
632,137
633,135
634,135
635,134
636,134
637,134
638,134
639,134
640,133
641,133
642,133
643,133
644,133
645,132
646,131
647,129
648,128
649,127
650,127
651,126
652,125
653,122
654,121
655,117
656,113
657,105
658,96
659,90
660,87
661,86
662,86
663,85
664,88
665,87
666,87
667,87
668,87
669,87
670,88
671,90
672,90
673,91
674,93
675,93
676,92
677,91
678,90
679,88
680,88
681,88
682,88
683,88
684,87
685,92
686,92
687,89
688,88
689,87
690,86
691,88
692,90
693,91
694,90
695,88
696,88
697,89
698,89
699,90
700,90
701,91
702,90
703,89
704,89
705,85
706,84
707,82
708,82
709,81
710,81
711,82
712,83
713,81
714,79
715,78
716,77
717,76
718,76
719,76
720,72
721,71
722,71
723,71
724,72
725,73
726,77
727,86
728,96
729,100
730,102
731,105
732,104
733,103
734,101
735,101
736,98
737,96
738,95
739,95
740,96
741,94
742,93
743,91
744,90
745,90
746,91
747,90
748,89
749,93
750,95
751,96
752,100
753,101
754,101
755,100
756,97
757,95
758,94
759,93
760,91
761,91
762,90
763,89
764,85
765,83
766,83
767,82
768,81
769,78
770,76
771,76
772,75
773,74
774,74
775,72
776,72
777,71
778,72
779,73
780,73
781,74
782,75
783,75
784,76
785,77
786,83
787,83
788,83
789,83
790,82
791,82
792,83
793,85
794,88
795,90
796,93
797,93
798,95
799,96
800,96
801,96
802,96
803,97
804,97
805,98
806,97
807,95
808,95
809,94
810,95
811,96
812,96
813,97
814,98
815,99
816,102
817,103
818,103
819,104
820,104
821,101
822,97
823,98
824,99
825,99
826,100
827,101
828,102
829,103
830,104
831,105
832,107
833,108
834,110
835,112
836,116
837,116
838,119
839,120
840,119
841,118
842,119
843,117
844,116
845,114
846,113
847,119
848,127
849,130
850,131
851,133
852,134
853,135
854,137
855,139
856,145
857,151
858,161
859,161
860,160
861,163
862,164
863,163
864,161
865,160
866,159
867,158
868,157
869,157
870,157
871,154
872,155
873,154
874,155
875,154
876,155
877,153
878,153
879,151
880,150
881,150
882,150
883,150
884,150
885,150
886,150
887,149
888,150
889,155
890,154
891,154
892,153
893,152
894,151
895,149
896,144
897,136
898,130
899,123
900,122
901,119
902,114
903,101
904,92
905,88
906,87
907,86
908,86
909,86
910,86
911,87
912,90
913,91
914,90
915,90
916,89
917,88
918,88
919,88
920,88
921,87
922,87
923,87
924,88
925,87
926,87
927,87
928,88
929,89
930,85
931,84
932,84
933,87
934,93
935,93
936,92
937,94
938,94
939,93
940,92
941,91
942,90
943,90
944,89
945,92
946,92
947,93
948,92
949,91
950,92
951,95
952,104
953,106
954,105
955,105
956,102
957,101
958,100
959,101
960,104
961,104
962,103
963,102
964,102
965,103
966,104
967,103
968,103
969,102
970,101
971,100
972,100
973,101
974,101
975,100
976,99
977,99
978,98
979,98
980,98
981,99
982,99
983,98
984,99
985,99
986,99
987,99
988,100
989,101
990,101
991,105
992,110
993,110
994,111
995,109
996,108
997,107
998,107
999,108
1000,109
1001,109
1002,110
1003,111
1004,112
1005,113
1006,113
1007,113
1008,111
1009,109
1010,109
1011,110
1012,110
1013,110
1014,111
1015,110
1016,111
1017,111
1018,114
1019,115
1020,116
1021,115
1022,115
1023,115
1024,114
1025,113
1026,112
1027,108
1028,107
1029,107
1030,107
1031,107
1032,107
1033,105
1034,104
1035,103
1036,103
1037,102
1038,101
1039,101
1040,100
1041,100
1042,100
1043,100
1044,100
1045,100
1046,99
1047,99
1048,98
1049,98
1050,97
1051,97
1052,97
1053,97
1054,98
1055,98
1056,98
1057,98
1058,95
1059,94
1060,95
1061,95
1062,96
1063,96
1064,99
1065,100
1066,101
1067,100
1068,100
1069,100
1070,99
1071,100
1072,99
1073,98
1074,98
1075,98
1076,98
1077,98
1078,99
1079,99
1080,97
1081,96
1082,95
1083,95
1084,93
1085,88
1086,87
1087,87
1088,87
1089,88
1090,89
1091,90
1092,93
1093,95
1094,96
1095,97
1096,98
1097,99
1098,98
1099,98
1100,98
1101,96
1102,95
1103,94
1104,91
1105,89
1106,89
1107,89
1108,89
1109,88
1110,88
1111,88
1112,89
1113,89
1114,90
1115,93
1116,96
1117,96
1118,95
1119,94
1120,95
1121,95
1122,94
1123,95
1124,95
1125,94
1126,87
1127,85
1128,85
1129,78
1130,76
1131,75
1132,71
1133,68
1134,66
1135,67
1136,68
1137,67
1138,68
1139,68
1140,69
1141,70
1142,71
1143,70
1144,70
