spaltenindex,dicke_pixel
0,149
1,150
2,150
3,153
4,154
5,153
6,151
7,149
8,146
9,145
10,143
11,144
12,139
13,137
14,131
15,129
16,129
17,127
18,122
19,122
20,123
21,124
22,122
23,120
24,119
25,117
26,114
27,112
28,112
29,109
30,109
31,108
32,107
33,106
34,105
35,104
36,104
37,103
38,104
39,103
40,104
41,105
42,105
43,105
44,105
45,106
46,108
47,110
48,110
49,110
50,109
51,107
52,107
53,106
54,105
55,105
56,107
57,109
58,108
59,107
60,106
61,107
62,107
63,106
64,106
65,105
66,104
67,103
68,102
69,100
70,100
71,99
72,100
73,100
74,100
75,100
76,99
77,99
78,97
79,95
80,94
81,94
82,93
83,93
84,92
85,91
86,90
87,90
88,90
89,91
90,92
91,94
92,94
93,95
94,97
95,99
96,100
97,101
98,101
99,102
100,104
101,106
102,108
103,108
104,109
105,110
106,111
107,112
108,111
109,110
110,110
111,110
112,110
113,111
114,112
115,113
116,114
117,113
118,112
119,112
120,113
121,113
122,115
123,114
124,113
125,111
126,110
127,107
128,100
129,99
130,97
131,96
132,95
133,94
134,93
135,93
136,93
137,92
138,92
139,93
140,95
141,99
142,102
143,101
144,97
145,96
146,96
147,94
148,92
149,91
150,90
151,90
152,89
153,88
154,86
155,86
156,87
157,87
158,89
159,91
160,92
161,93
162,94
163,94
164,93
165,93
166,93
167,92
168,92
169,92
170,92
171,92
172,93
173,93
174,93
175,94
176,94
177,94
178,94
179,94
180,94
181,94
182,93
183,93
184,92
185,91
186,92
187,91
188,90
189,84
190,84
191,85
192,85
193,85
194,86
195,86
196,85
197,85
198,85
199,86
200,86
201,86
202,86
203,87
204,87
205,87
206,87
207,87
208,87
209,78
210,74
211,71
212,71
213,70
214,70
215,66
216,65
217,64
218,64
219,62
220,62
221,62
222,61
223,61
224,61
225,60
226,59
227,58
228,57
229,55
230,55
231,55
232,56
233,57
234,57
235,59
236,59
237,60
238,62
239,67
240,70
241,76
242,78
243,80
244,80
245,82
246,83
247,84
248,84
249,87
250,90
251,93
252,94
253,97
254,97
255,99
256,102
257,102
258,103
259,104
260,103
261,103
262,106
263,108
264,109
265,111
266,112
267,113
268,112
269,110
270,108
271,107
272,109
273,111
274,112
275,112
276,114
277,114
278,114
279,115
280,116
281,116
282,116
283,117
284,118
285,118
286,118
287,117
288,117
289,117
290,115
291,111
292,112
293,113
294,117
295,120
296,123
297,125
298,123
299,121
300,120
301,119
302,118
303,115
304,113
305,112
306,109
307,108
308,106
309,106
310,105
311,103
312,102
313,99
314,96
315,90
316,83
317,81
318,78
319,82
320,82
321,82
322,81
323,82
324,82
325,81
326,80
327,80
328,80
329,80
330,81
331,81
332,81
333,81
334,81
335,81
336,81
337,81
338,82
339,83
340,84
341,85
342,87
343,86
344,88
345,89
346,90
347,91
348,92
349,92
350,93
351,93
352,94
353,93
354,93
355,93
356,93
357,91
358,90
359,90
360,90
361,90
362,90
363,91
364,91
365,92
366,92
367,92
368,93
369,93
370,90
371,92
372,93
373,92
374,92
375,93
376,94
377,99
378,102
379,109
380,115
381,121
382,122
383,124
384,126
385,126
386,126
387,127
388,127
389,127
390,128
391,129
392,129
393,130
394,131
395,132
396,133
397,135
398,137
399,138
400,139
401,140
402,141
403,142
404,143
405,144
406,144
407,145
408,146
409,147
410,147
411,147
412,146
413,145
414,145
415,144
416,142
417,141
418,141
419,141
420,140
421,140
422,140
423,140
424,139
425,138
426,137
427,137
428,137
429,137
430,137
431,137
432,138
433,139
434,139
435,139
436,138
437,137
438,139
439,146
440,147
441,149
442,150
443,152
444,157
445,160
446,160
447,160
448,161
449,161
450,160
451,155
452,145
453,124
454,117
455,112
456,112
457,111
458,112
459,113
460,112
461,111
462,110
463,109
464,107
465,106
466,108
467,107
468,108
469,109
470,110
471,112
472,113
473,111
474,113
475,122
476,127
477,123
478,115
479,114
480,114
481,110
482,110
483,111
484,110
485,111
486,112
487,114
488,116
489,116
490,116
491,119
492,121
493,123
494,123
495,122
496,122
497,117
498,115
499,112
500,113
501,112
502,110
503,107
504,105
505,104
506,103
507,96
508,92
509,87
510,82
511,82
512,84
513,85
514,86
515,87
516,88
517,89
518,90
519,93
520,96
521,98
522,101
523,101
524,102
525,103
526,105
527,106
528,108
529,108
530,108
531,103
532,98
533,98
534,98
535,96
536,91
537,83
538,76
539,69
540,68
541,66
542,64
543,62
544,63
545,64
546,65
547,65
548,65
549,66
550,70
551,75
552,78
553,87
554,89
555,90
556,93
557,94
558,96
559,96
560,98
561,97
562,98
563,96
564,96
565,96
566,98
567,100
568,102
569,104
570,107
571,111
572,113
573,114
574,114
575,115
576,116
577,116
578,117
579,117
580,120
581,121
582,121
583,122
584,121
585,122
586,120
587,120
588,118
589,117
590,116
591,114
592,112
593,112
594,111
595,111
596,112
597,113
598,114
599,115
600,116
601,116
602,116
603,116
604,116
605,116
606,116
607,116
608,116
609,116
610,116
611,116
612,116
613,116
614,116
615,116
616,117
617,117
618,117
619,118
620,117
621,116
622,115
623,114
624,109
625,107
626,107
627,105
628,106
629,107
630,110
631,109
632,107
633,106
634,105
635,102
636,102
637,101
638,100
639,98
640,92
641,91
642,89
643,88
644,86
645,87
646,89
647,92
648,96
649,96
650,96
651,96
652,98
653,98
654,99
655,99
656,99
657,99
658,99
659,99
660,100
661,100
662,101
663,100
664,99
665,99
666,99
667,99
668,100
669,100
670,101
671,102
672,102
673,102
674,100
675,100
676,100
677,99
678,99
679,100
680,100
681,100
682,101
683,101
684,101
685,101
686,100
687,100
688,99
689,98
690,98
691,97
692,97
693,95
694,95
695,90
696,84
697,80
698,77
699,76
700,74
701,73
702,71
703,70
704,70
705,69
706,68
707,68
708,68
709,68
710,61
711,61
712,61
713,61
714,62
715,63
716,64
717,69
718,86
719,89
720,91
721,99
722,102
723,104
724,107
725,108
726,109
727,110
728,110
729,111
730,112
731,112
732,112
733,112
734,111
735,111
736,110
737,109
738,109
739,111
740,112
741,114
742,115
743,116
744,116
745,116
746,115
747,116
748,115
749,107
750,108
751,107
752,107
753,108
754,108
755,108
756,109
757,109
758,108
759,107
760,105
761,105
762,105
763,105
764,106
765,106
766,106
767,106
768,105
769,104
770,104
771,104
772,104
773,105
774,105
775,106
776,107
777,106
778,107
779,107
780,108
781,108
782,109
783,110
784,110
785,111
786,111
787,111
788,110
789,111
790,110
791,109
792,109
793,109
794,108
795,108
796,108
797,107
798,107
799,107
800,108
801,108
802,108
803,109
804,110
805,110
806,112
807,112
808,112
809,114
810,114
811,114
812,115
813,117
814,118
815,118
816,118
817,118
818,120
819,121
820,121
821,121
822,122
823,123
824,125
825,125
826,125
827,126
828,126
829,127
830,127
831,129
