W,total_columns,coverage,MAE,Bias,Std,CI95_lower,CI95_upper,MaxAbsError,image,threshold
2560,2560,1.0,4.834375,1.18359375,8.097821988679183,0.8697584472232148,1.497429052776785,50.0,2181_1_3 (5),0.65
2560,2560,1.0,14.401171875,-4.582421875,21.208124120630075,-5.40435375545261,-3.760489994547389,74.0,2181_2_1 (4),0.65
2560,2560,1.0,8.02109375,-0.3703125,12.27592349580564,-0.8460722996790746,0.10544729967907468,46.0,2181_3_1 (3),0.65
2560,2560,1.0,3.9015625,-1.9828125,4.933526226518434,-2.1740138747920343,-1.791611125207966,28.0,2181_3_2 (2),0.65
2560,2560,1.0,23.22109375,-22.328125,27.031962432757307,-23.37576276316585,-21.28048723683415,112.0,2181_3_2 (4),0.65
2560,2560,1.0,12.390625,-5.60390625,22.051844494699434,-6.458536952361165,-4.749275547638835,99.0,2181_3_3 (1),0.65
2559,2560,0.999609375,5.70652598671356,3.8354826103946853,8.218282270577012,3.5169165218066634,4.154048698982708,62.0,2303_01 (4),0.65
2559,2560,0.999609375,3.7436498632278234,2.2766705744431417,6.598745267553308,2.0208827589042158,2.5324583899820676,42.0,2303_02 (8),0.65
2560,2560,1.0,4.017578125,1.356640625,6.952847022283004,1.087179422537242,1.626101827462758,61.0,2303_04 (3),0.65
2560,2560,1.0,3.50546875,-1.7453125,4.88139691623711,-1.9344935762600886,-1.5561314237399115,25.0,2303_05 (4),0.65
2560,2560,1.0,2.782421875,0.426953125,4.060231372004152,0.26959674648758913,0.5843095035124108,27.0,2303_06 (2),0.65
2560,2560,1.0,2.868359375,-1.960546875,4.596625129041343,-2.1386914725400312,-1.7824022774599686,38.0,2303_06 (4),0.65
2560,2560,1.0,5.2765625,1.65703125,9.519829235152871,1.2880853168127477,2.025977183187252,56.0,2303_08 (2),0.65
2560,2560,1.0,22.534375,19.61640625,29.83040057281012,18.460313561273505,20.772498938726496,132.0,2303_08 (5),0.65
2560,2560,1.0,2.666796875,-0.249609375,4.547070462257632,-0.42583345565588515,-0.07338529434411487,33.0,2303_10 (5),0.65
2560,2560,1.0,2.897265625,-0.322265625,5.0825591512675246,-0.5192428483013898,-0.1252884016986102,32.0,2303_12 (1),0.65
2423,2560,0.946484375,3.8844407758976476,0.7957078002476269,8.237792193006698,0.4675374792240856,1.1238781212711682,65.0,2303_12 (3),0.65
2560,2560,1.0,6.77734375,5.88515625,10.620201574913429,5.473564814491415,6.296747685508584,64.0,2303_14 (2),0.65
2560,2560,1.0,4.009375,2.75,8.13730356207941,2.434634568312072,3.065365431687928,44.0,2303_14 (3),0.65
2560,2560,1.0,4.05546875,-3.09453125,5.78908715303676,-3.3188903334689153,-2.870172166531085,32.0,2303_14 (5),0.65
2560,2560,1.0,2.284375,0.42734375,3.956113582372415,0.27402251057550775,0.5806649894244923,25.0,2303_18 (2),0.65
